speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_3,cluster_0,cluster_10,cluster_1,cluster_7,cluster_12,cluster_8,cluster_9,cluster_11,cluster_6,cluster_2,cluster_4,cluster_5_p,cluster_3_p,cluster_0_p,cluster_10_p,cluster_1_p,cluster_7_p,cluster_12_p,cluster_8_p,cluster_9_p,cluster_11_p,cluster_6_p,cluster_2_p,cluster_4_p,n
10830,970095677,HEINZ,HENRY,S,PA,M,R,,voting,19811020,1938-10-23,1938,1981,43,97108301,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10610,970096092,HART,GARY,S,CO,M,D,,voting,19811021,1936-11-28,1936,1981,45,97106101,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11170,970096375,DE LA GARZA,ELIGIO,H,TX,M,D,15.0,voting,19811021,1927-09-22,1927,1981,54,97111700,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11170,970096889,DE LA GARZA,ELIGIO,H,TX,M,D,15.0,voting,19811021,1927-09-22,1927,1981,54,97111700,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11455,970096890,THOMAS,WILLIAM,H,CA,M,R,18.0,voting,19811021,1941-12-06,1941,1981,40,97114550,0.0,11,5,0,4,0,0,0,0,0,0,0,0,0,0.55,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11008,970097052,BROOKS,JACK,H,TX,M,D,9.0,voting,19811021,1922-12-18,1922,1981,59,97110080,4.3332762759642846e-15,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10886,970097068,COLEMAN,EARL,H,MO,M,R,6.0,voting,19811021,1943-05-29,1943,1981,38,97108860,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10886,970097329,COLEMAN,EARL,H,MO,M,R,6.0,voting,19811022,1943-05-29,1943,1981,38,97108860,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,970099068,DOLE,ROBERT,S,KS,M,R,,voting,19811022,1923-07-22,1923,1981,58,97110161,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10739,970099245,MCCLURE,JAMES,S,ID,M,R,,voting,19811023,1924-12-27,1924,1981,57,97107391,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10739,970099613,MCCLURE,JAMES,S,ID,M,R,,voting,19811026,1924-12-27,1924,1981,57,97107391,0.0,19,1,0,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11431,970100432,LEACH,JAMES,H,IA,M,R,1.0,voting,19811027,1942-10-15,1942,1981,39,97114310,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10713,970101036,BOSCHWITZ,RUDOLPH,S,MN,M,R,,voting,19811027,1930-11-07,1930,1981,51,97107131,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10995,970101363,WYLIE,CHALMERS,H,OH,M,R,15.0,voting,19811028,1920-11-23,1920,1981,61,97109950,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10924,970101781,IRELAND,ANDREW,H,FL,M,D,8.0,voting,19811028,1930-08-23,1930,1981,51,97109240,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10956,970102064,NUNN,SAMUEL,S,GA,M,D,,voting,19811028,1938-09-08,1938,1981,43,97109561,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10878,970102408,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19811029,1943-07-28,1943,1981,38,97108781,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10739,970102499,MCCLURE,JAMES,S,ID,M,R,,voting,19811029,1924-12-27,1924,1981,57,97107391,0.0,1,0,0,1,7,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10557,970102632,ANDREWS,MARK,S,ND,M,R,,voting,19811029,1926-05-19,1926,1981,55,97105571,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10677,970102787,KAZEN,ABRAHAM,H,TX,M,D,23.0,voting,19811029,1919-01-17,1919,1981,62,97106770,2.520920032932169e-13,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10893,970102790,DICKINSON,WILLIAM,H,AL,M,R,2.0,voting,19811029,1925-06-05,1925,1981,56,97108930,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10795,970102813,ROEMER,CHARLES,H,LA,M,D,4.0,voting,19811029,1943-10-04,1943,1981,38,97107950,2.622932622370077e-15,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10795,970102815,ROEMER,CHARLES,H,LA,M,D,4.0,voting,19811029,1943-10-04,1943,1981,38,97107950,0.0,14,6,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10965,970103908,PRYOR,DAVID,S,AR,M,D,,voting,19811103,1934-08-29,1934,1981,47,97109651,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10557,970104639,ANDREWS,MARK,S,ND,M,R,,voting,19811104,1926-05-19,1926,1981,55,97105571,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10557,970104643,ANDREWS,MARK,S,ND,M,R,,voting,19811104,1926-05-19,1926,1981,55,97105571,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10593,970105316,EMERY,DAVID,H,ME,M,R,1.0,voting,19811104,1948-09-01,1948,1981,33,97105930,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10894,970105318,DONNELLY,BRIAN,H,MA,M,D,11.0,voting,19811104,1946-03-02,1946,1981,35,97108940,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10798,970105319,STRATTON,SAMUEL,H,NY,M,D,28.0,voting,19811104,1916-09-27,1916,1981,65,97107980,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10629,970105428,MITCHELL,DONALD,H,NY,M,R,31.0,voting,19811104,1923-05-08,1923,1981,58,97106290,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11220,970106787,THURMOND,J.,S,SC,M,R,,voting,19811105,1902-12-05,1902,1981,79,97112201,0.0,1,11,0,2,4,0,0,0,0,0,0,0,0,0.05555555555555555,0.6111111111111112,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10847,970107284,RIEGLE,DONALD,S,MI,M,D,,voting,19811106,1938-02-04,1938,1981,43,97108471,0.0,5,2,1,0,1,0,0,0,0,1,0,0,0,0.5,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
10847,970107302,RIEGLE,DONALD,S,MI,M,D,,voting,19811106,1938-02-04,1938,1981,43,97108471,0.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,970107580,DOLE,ROBERT,S,KS,M,R,,voting,19811109,1923-07-22,1923,1981,58,97110161,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10830,970107594,HEINZ,HENRY,S,PA,M,R,,voting,19811109,1938-10-23,1938,1981,43,97108301,0.0180268948906329,15,1,0,1,0,0,1,0,0,0,0,0,0,0.8333333333333334,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,18
10847,970107673,RIEGLE,DONALD,S,MI,M,D,,voting,19811109,1938-02-04,1938,1981,43,97108471,0.0,4,3,1,0,1,0,0,0,0,1,0,0,0,0.4,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
10735,970108515,LOEFFLER,THOMAS,H,TX,M,R,21.0,voting,19811112,1946-08-01,1946,1981,35,97107350,0.0,1,4,0,0,5,0,0,0,0,0,0,0,0,0.1,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10703,970108902,WEICKER,LOWELL,S,CT,M,R,,voting,19811112,1931-05-16,1931,1981,50,97107031,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10839,970109063,METZENBAUM,HOWARD,S,OH,M,D,,voting,19811112,1917-06-04,1917,1981,64,97108391,0.0,5,2,0,2,0,0,0,1,0,0,0,0,0,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11061,970110096,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19811113,1923-03-02,1923,1981,58,97110610,0.0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11061,970111030,MICHEL,ROBERT,H,IL,M,R,18.0,voting,19811116,1923-03-02,1923,1981,58,97110610,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10798,970111738,STRATTON,SAMUEL,H,NY,M,D,28.0,voting,19811117,1916-09-27,1916,1981,65,97107980,0.0,0,7,0,3,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12131,970111771,SENSENBRENNER,F.,H,WI,M,R,9.0,voting,19811117,1943-06-14,1943,1981,38,97121310,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10797,970111839,ST. GERMAIN,FERNAND,H,RI,M,D,1.0,voting,19811117,1928-01-09,1928,1981,53,97107970,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,970112156,HOLLINGS,ERNEST,S,SC,M,D,,voting,19811118,1922-01-01,1922,1981,59,97112531,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11059,970113688,MCCURDY,DAVID,H,OK,M,D,4.0,voting,19811119,1950-03-30,1950,1981,31,97110590,0.0,0,7,0,0,3,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10868,970113830,ANDERSON,GLENN,H,CA,M,D,32.0,voting,19811119,1913-02-21,1913,1981,68,97108680,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11295,970114093,COYNE,WILLIAM,H,PA,M,D,14.0,voting,19811119,1936-08-24,1936,1981,45,97112950,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10992,970114103,WEISS,THEODORE,H,NY,M,D,20.0,voting,19811119,1927-09-17,1927,1981,54,97109920,0.0,5,4,0,0,1,0,0,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10818,970114391,DANFORTH,JOHN,S,MO,M,R,,voting,19811119,1936-09-05,1936,1981,45,97108181,0.0,4,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10530,970114452,PERCY,CHARLES,S,IL,M,R,,voting,19811119,1919-09-27,1919,1981,62,97105301,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11220,970115096,THURMOND,J.,S,SC,M,R,,voting,19811119,1902-12-05,1902,1981,79,97112201,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10840,970115958,MITCHELL,GEORGE,S,ME,M,D,,voting,19811119,1933-08-20,1933,1981,48,97108401,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11302,970116558,GILMAN,BENJAMIN,H,NY,M,R,26.0,voting,19811120,1922-12-06,1922,1981,59,97113020,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
10861,970116638,WALGREN,DOUGLAS,H,PA,M,D,18.0,voting,19811120,1940-12-28,1940,1981,41,97108610,0.0,4,6,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10693,970116746,RATCHFORD,WILLIAM,H,CT,M,D,5.0,voting,19811120,1934-05-24,1934,1981,47,97106930,0.0,8,7,1,1,3,0,0,0,0,0,0,0,0,0.4,0.35,0.05,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11494,970119167,KENNEDY,EDWARD,S,MA,M,D,,voting,19811124,1932-02-22,1932,1981,49,97114941,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10965,970119504,PRYOR,DAVID,S,AR,M,D,,voting,19811130,1934-08-29,1934,1981,47,97109651,0.0,7,1,0,2,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10965,970119512,PRYOR,DAVID,S,AR,M,D,,voting,19811130,1934-08-29,1934,1981,47,97109651,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11817,970119590,HATCH,ORRIN,S,UT,M,R,,voting,19811130,1934-03-22,1934,1981,47,97118171,0.0,0,0,0,1,1,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10739,970120357,MCCLURE,JAMES,S,ID,M,R,,voting,19811202,1924-12-27,1924,1981,57,97107391,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10739,970120547,MCCLURE,JAMES,S,ID,M,R,,voting,19811202,1924-12-27,1924,1981,57,97107391,0.0,9,8,0,0,2,0,0,0,0,0,0,0,0,0.47368421052631576,0.42105263157894735,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10956,970120626,NUNN,SAMUEL,S,GA,M,D,,voting,19811202,1938-09-08,1938,1981,43,97109561,0.0,3,6,0,0,1,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11451,970120808,SPECTER,ARLEN,S,PA,M,R,,voting,19811202,1930-02-12,1930,1981,51,97114511,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10545,970120946,TOWER,JOHN,S,TX,M,R,,voting,19811203,1925-09-29,1925,1981,56,97105451,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10956,970121515,NUNN,SAMUEL,S,GA,M,D,,voting,19811203,1938-09-08,1938,1981,43,97109561,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10530,970121588,PERCY,CHARLES,S,IL,M,R,,voting,19811203,1919-09-27,1919,1981,62,97105301,0.0,15,1,1,1,2,0,0,0,0,0,0,0,0,0.75,0.05,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10456,970121879,SCHMITT,HARRISON,S,NM,M,R,,voting,19811203,1935-07-03,1935,1981,46,97104561,0.0,4,0,0,48,2,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0.0,0.8888888888888888,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
10821,970122083,DURENBERGER,DAVID,S,MN,M,R,,voting,19811204,1934-08-19,1934,1981,47,97108211,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10807,970122459,BENTSEN,LLOYD,S,TX,M,D,,voting,19811204,1921-02-11,1921,1981,60,97108071,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10851,970122693,SASSER,JAMES,S,TN,M,D,,voting,19811207,1936-09-30,1936,1981,45,97108511,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10956,970122754,NUNN,SAMUEL,S,GA,M,D,,voting,19811207,1938-09-08,1938,1981,43,97109561,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10532,970122836,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19811207,1902-03-08,1902,1981,79,97105321,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10710,970123966,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19811209,1937-03-16,1937,1981,44,97107101,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10710,970123968,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19811209,1937-03-16,1937,1981,44,97107101,0.0,5,12,1,1,1,0,0,0,0,0,0,0,0,0.25,0.6,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10927,970124057,JOHNSTON,JOHN,S,LA,M,D,,voting,19811209,1932-06-10,1932,1981,49,97109271,0.0,6,1,0,3,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10840,970124288,MITCHELL,GEORGE,S,ME,M,D,,voting,19811209,1933-08-20,1933,1981,48,97108401,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11741,970124623,HARKIN,THOMAS,H,IA,M,D,5.0,voting,19811209,1939-11-19,1939,1981,42,97117410,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11779,970124643,RAHALL,NICK,H,WV,M,D,4.0,voting,19811209,1949-05-20,1949,1981,32,97117790,0.0,0,0,8,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11778,970124701,PETRI,THOMAS,H,WI,M,R,6.0,voting,19811209,1940-05-28,1940,1981,41,97117780,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10992,970124819,WEISS,THEODORE,H,NY,M,D,20.0,voting,19811209,1927-09-17,1927,1981,54,97109920,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10816,970125002,COURTER,JAMES,H,NJ,M,R,13.0,voting,19811209,1941-10-14,1941,1981,40,97108160,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11431,970127080,LEACH,JAMES,H,IA,M,R,1.0,voting,19811210,1942-10-15,1942,1981,39,97114310,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10659,970129269,CHILES,LAWTON,S,FL,M,D,,voting,19811214,1930-04-03,1930,1981,51,97106591,0.0,3,6,0,0,1,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10587,970129376,DENTON,JEREMIAH,S,AL,M,R,,voting,19811214,1924-07-15,1924,1981,57,97105871,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11009,970130242,BUMPERS,DALE,S,AR,M,D,,voting,19811215,1925-08-12,1925,1981,56,97110091,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10777,970130824,GARN,EDWIN,S,UT,M,R,,voting,19811215,1932-10-12,1932,1981,49,97107771,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10579,970130932,CLAUSEN,DONALD,H,CA,M,R,2.0,voting,19811215,1923-04-27,1923,1981,58,97105790,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10879,970131113,BROOMFIELD,WILLIAM,H,MI,M,R,19.0,voting,19811215,1922-04-28,1922,1981,59,97108790,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11230,970131508,BREAUX,JOHN,H,LA,M,D,7.0,voting,19811215,1944-03-01,1944,1981,37,97112300,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10579,970132531,CLAUSEN,DONALD,H,CA,M,R,2.0,voting,19811216,1923-04-27,1923,1981,58,97105790,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10846,970133059,PEPPER,CLAUDE,H,FL,M,D,14.0,voting,19811216,1900-09-08,1900,1981,81,97108460,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10839,970133270,METZENBAUM,HOWARD,S,OH,M,D,,voting,19811216,1917-06-04,1917,1981,64,97108391,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11102,970134312,CHAFEE,JOHN,S,RI,M,R,,voting,19811216,1922-10-22,1922,1981,59,97111021,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10404,970134380,CANNON,HOWARD,S,NV,M,D,,voting,19811216,1912-01-26,1912,1981,69,97104041,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11028,970135148,GLENN,JOHN,S,OH,M,D,,voting,19820126,1921-07-18,1921,1982,61,97110281,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
