speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_2,cluster_4,cluster_1,cluster_3,cluster_14,cluster_0,cluster_6,cluster_11,cluster_13,cluster_9,cluster_18,cluster_16,cluster_8,cluster_12,cluster_19,cluster_15,cluster_17,cluster_10,cluster_7,cluster_5_p,cluster_2_p,cluster_4_p,cluster_1_p,cluster_3_p,cluster_14_p,cluster_0_p,cluster_6_p,cluster_11_p,cluster_13_p,cluster_9_p,cluster_18_p,cluster_16_p,cluster_8_p,cluster_12_p,cluster_19_p,cluster_15_p,cluster_17_p,cluster_10_p,cluster_7_p,n
10048,880023592,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630401,1922-08-04,1922,1963,41,88100480,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10723,880025182,FUQUA,DON,H,FL,M,D,9.0,voting,19630402,1933-08-20,1933,1963,30,88107230,0.0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9663,880027203,KEATING,KENNETH,S,NY,M,R,,voting,19630404,1900-05-18,1900,1963,63,88096631,0.0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9815,880027229,GARY,JULIAN,H,VA,M,D,3.0,voting,19630404,1892-02-25,1892,1963,71,88098150,0.0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10086,880030162,REIFEL,BENJAMIN,H,SD,M,R,1.0,voting,19630410,1906-09-19,1906,1963,57,88100860,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10023,880031559,SELDEN,ARMISTEAD,H,AL,M,D,-1.0,voting,19630411,1921-02-20,1921,1963,42,88100230,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
10048,880031612,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630411,1922-08-04,1922,1963,41,88100480,0.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10190,880031625,WHALLEY,JOHN,H,PA,M,R,12.0,voting,19630411,1902-09-14,1902,1963,61,88101900,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9840,880033360,KUCHEL,THOMAS,S,CA,M,R,,voting,19630423,1910-08-15,1910,1963,53,88098401,0.0,2,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9909,880036871,DODD,THOMAS,S,CT,M,D,,voting,19630430,1907-05-15,1907,1963,56,88099091,0.0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9821,880036934,GRUENING,ERNEST,S,AK,M,D,,voting,19630430,1887-02-06,1887,1963,76,88098211,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10144,880037808,HALPERN,SEYMOUR,H,NY,M,R,6.0,voting,19630430,1913-11-19,1913,1963,50,88101440,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9927,880039153,JONES,PAUL,H,MO,M,D,10.0,voting,19630502,1901-03-12,1901,1963,62,88099270,0.0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10274,880039809,REID,OGDEN,H,NY,M,R,26.0,voting,19630506,1925-06-24,1925,1963,38,88102740,0.0,4,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10699,880041449,STENNIS,JOHN,S,MS,M,D,,voting,19630509,1901-08-03,1901,1963,62,88106991,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9826,880041566,HICKENLOOPER,BOURKE,S,IA,M,R,,voting,19630509,1896-07-21,1896,1963,67,88098261,0.0,1,9,6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.45,0.3,0.0,0.05,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10221,880042439,EASTLAND,JAMES,S,MS,M,D,,voting,19630514,1904-11-28,1904,1963,59,88102211,0.0,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9861,880043301,PILLION,JOHN,H,NY,M,R,39.0,voting,19630514,1904-08-10,1904,1963,59,88098610,0.0,1,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10485,880046161,BRADEMAS,JOHN,H,IN,M,D,3.0,voting,19630520,1927-03-02,1927,1963,36,88104850,0.0,0,2,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10838,880046181,MATSUNAGA,SPARK,H,HI,M,D,2.0,voting,19630520,1916-10-08,1916,1963,47,88108380,0.0,6,5,2,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.25,0.1,0.05,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9842,880046595,LAUSCHE,FRANK,S,OH,M,D,,voting,19630521,1895-11-14,1895,1963,68,88098421,0.0,1,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9844,880047067,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19630523,1897-12-29,1897,1963,66,88098440,0.0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880047119,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630523,1922-08-04,1922,1963,41,88100480,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880047453,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630523,1922-08-04,1922,1963,41,88100480,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10330,880047496,HALEY,JAMES,H,FL,M,D,7.0,voting,19630523,1899-01-04,1899,1963,64,88103300,0.0,13,4,2,3,9,0,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0.26,0.08,0.04,0.06,0.18,0.0,0.18,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
10244,880048938,HOLIFIELD,CHESTER,H,CA,M,D,19.0,voting,19630528,1903-12-03,1903,1963,60,88102440,0.0,7,24,11,2,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0.14,0.48,0.22,0.04,0.0,0.02,0.02,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,50
9835,880049091,JOHNSTON,OLIN,S,SC,M,D,,voting,19630528,1896-11-18,1896,1963,67,88098351,0.0,1,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9840,880049138,KUCHEL,THOMAS,S,CA,M,R,,voting,19630528,1910-08-15,1910,1963,53,88098401,0.0,2,1,1,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
10345,880049152,JAVITS,JACOB,S,NY,M,R,,voting,19630528,1904-05-18,1904,1963,59,88103451,0.0,2,15,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.75,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10962,880049675,PELL,CLAIBORNE,S,RI,M,D,,voting,19630528,1918-11-22,1918,1963,45,88109621,0.0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880050035,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630529,1922-08-04,1922,1963,41,88100480,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880050037,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630529,1922-08-04,1922,1963,41,88100480,0.0,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10023,880050092,SELDEN,ARMISTEAD,H,AL,M,D,-1.0,voting,19630531,1921-02-20,1921,1963,42,88100230,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9844,880050224,LIBONATI,ROLAND,H,IL,M,D,7.0,voting,19630603,1897-12-29,1897,1963,66,88098440,0.0,3,11,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15,0.55,0.1,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10500,880050242,FLOOD,DANIEL,H,PA,M,D,11.0,voting,19630603,1903-11-26,1903,1963,60,88105000,0.0,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10204,880050258,CAREY,HUGH,H,NY,M,D,15.0,voting,19630603,1919-04-11,1919,1963,44,88102040,0.0,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11220,880050497,THURMOND,J.,S,SC,M,R,,voting,19630604,1902-12-05,1902,1963,61,88112201,0.0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880051418,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630605,1922-08-04,1922,1963,41,88100480,0.0,0,23,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10425,880052862,HUMPHREY,HUBERT,S,MN,M,D,,voting,19630610,1911-05-27,1911,1963,52,88104251,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9854,880054864,MORTON,THRUSTON,S,KY,M,R,,voting,19630613,1907-08-19,1907,1963,56,88098541,0.0,1,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.55,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10212,880054871,CURTIS,CARL,S,NE,M,R,,voting,19630613,1905-03-15,1905,1963,58,88102121,0.0,1,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10143,880055182,HALL,DURWARD,H,MO,M,R,7.0,voting,19630613,1910-09-14,1910,1963,53,88101430,0.0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9984,880055760,ALLOTT,GORDON,S,CO,M,R,,voting,19630617,1907-01-02,1907,1963,56,88099841,0.0,0,16,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10212,880059790,CURTIS,CARL,S,NE,M,R,,voting,19630625,1905-03-15,1905,1963,58,88102121,0.0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10048,880062306,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630702,1922-08-04,1922,1963,41,88100480,0.0,2,11,20,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.275,0.5,0.075,0.0,0.0,0.075,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
10212,880063005,CURTIS,CARL,S,NE,M,R,,voting,19630709,1905-03-15,1905,1963,58,88102121,0.0,0,6,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10049,880064023,CUNNINGHAM,GLENN,H,NE,M,R,2.0,voting,19630711,1912-09-10,1912,1963,51,88100490,0.0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880064554,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630715,1922-08-04,1922,1963,41,88100480,0.0,1,35,4,2,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0.02,0.7,0.08,0.04,0.0,0.04,0.02,0.06,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
10016,880064685,MUNDT,KARL,S,SD,M,R,,voting,19630715,1900-06-03,1900,1963,63,88100161,0.0,0,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9933,880065638,LINDSAY,JOHN,H,NY,M,R,17.0,voting,19630716,1921-11-24,1921,1963,42,88099330,0.0,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9888,880066137,WILSON,EARL,H,IN,M,R,9.0,voting,19630717,1906-04-18,1906,1963,57,88098880,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,880066273,EASTLAND,JAMES,S,MS,M,D,,voting,19630718,1904-11-28,1904,1963,59,88102211,0.0,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10053,880066342,DOMINICK,PETER,S,CO,M,R,,voting,19630718,1915-07-07,1915,1963,48,88100531,0.0,0,25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.13333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10053,880066343,DOMINICK,PETER,S,CO,M,R,,voting,19630718,1915-07-07,1915,1963,48,88100531,0.0,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,880067275,JAVITS,JACOB,S,NY,M,R,,voting,19630722,1904-05-18,1904,1963,59,88103451,0.0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10148,880068162,HRUSKA,ROMAN,S,NE,M,R,,voting,19630724,1904-08-16,1904,1963,59,88101481,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9787,880069033,ALGER,BRUCE,H,TX,M,R,5.0,voting,19630724,1918-06-12,1918,1963,45,88097870,0.0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,880069830,MUNDT,KARL,S,SD,M,R,,voting,19630729,1900-06-03,1900,1963,63,88100161,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10201,880070070,BROTZMAN,DONALD,H,CO,M,R,2.0,voting,19630729,1922-06-28,1922,1963,41,88102010,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10023,880070074,SELDEN,ARMISTEAD,H,AL,M,D,-1.0,voting,19630729,1921-02-20,1921,1963,42,88100230,0.0,5,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.45,0.1,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10048,880070146,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630729,1922-08-04,1922,1963,41,88100480,0.0,1,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880070153,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630729,1922-08-04,1922,1963,41,88100480,0.0,1,20,1,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.6666666666666666,0.03333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10063,880070171,GURNEY,EDWARD,H,FL,M,R,11.0,voting,19630729,1914-01-12,1914,1963,49,88100630,0.0,0,22,1,0,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.7333333333333333,0.03333333333333333,0.0,0.0,0.1,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
10091,880070355,ROUDEBUSH,RICHARD,H,IN,M,R,6.0,voting,19630730,1918-01-18,1918,1963,45,88100910,0.0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10367,880070356,RANDALL,WILLIAM,H,MO,M,D,4.0,voting,19630730,1909-07-16,1909,1963,54,88103670,0.0,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880070472,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630730,1922-08-04,1922,1963,41,88100480,0.0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10794,880070490,RODINO,PETER,H,NJ,M,D,10.0,voting,19630730,1909-06-07,1909,1963,54,88107940,0.0,0,11,2,1,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.55,0.1,0.05,0.0,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
9648,880074175,ENGLE,CLAIR,S,CA,M,D,,voting,19630807,1911-09-21,1911,1963,52,88096481,0.0,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10221,880076909,EASTLAND,JAMES,S,MS,M,D,,voting,19630814,1904-11-28,1904,1963,59,88102211,0.0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9823,880078274,HAYDEN,CARL,S,AZ,M,D,,voting,19630815,1877-10-02,1877,1963,86,88098231,0.0,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10048,880081164,CRAMER,WILLIAM,H,FL,M,R,12.0,voting,19630822,1922-08-04,1922,1963,41,88100480,0.0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10233,880081460,GUBSER,CHARLES,H,CA,M,R,10.0,voting,19630822,1916-02-01,1916,1963,47,88102330,0.0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,880081934,MUNDT,KARL,S,SD,M,R,,voting,19630823,1900-06-03,1900,1963,63,88100161,0.0,2,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10467,880082517,WAGGONNER,JOSEPH,H,LA,M,D,4.0,voting,19630826,1918-09-07,1918,1963,45,88104670,0.0,0,4,22,8,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.55,0.2,0.0,0.0,0.025,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
