speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_1,cluster_0,cluster_5,cluster_2,cluster_4,cluster_8,cluster_3,cluster_14,cluster_12,cluster_10,cluster_7,cluster_13,cluster_15,cluster_6,cluster_9,cluster_11,cluster_17,cluster_16,cluster_18,cluster_1_p,cluster_0_p,cluster_5_p,cluster_2_p,cluster_4_p,cluster_8_p,cluster_3_p,cluster_14_p,cluster_12_p,cluster_10_p,cluster_7_p,cluster_13_p,cluster_15_p,cluster_6_p,cluster_9_p,cluster_11_p,cluster_17_p,cluster_16_p,cluster_18_p,n
9840,900151849,KUCHEL,THOMAS,S,CA,M,R,,voting,19671031,1910-08-15,1910,1967,57,0.0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10622,900152497,LONG,RUSSELL,S,LA,M,D,,voting,19671101,1918-11-03,1918,1967,49,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10528,900153270,NEDZI,LUCIEN,H,MI,M,D,14.0,voting,19671101,1925-05-28,1925,1967,42,0.0,1,0,14,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.7,0.0,0.0,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10676,900153405,JACKSON,HENRY,S,WA,M,D,,voting,19671101,1912-05-31,1912,1967,55,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10846,900159481,PEPPER,CLAUDE,H,FL,M,D,11.0,voting,19671113,1900-09-08,1900,1967,67,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10231,900163969,GROSS,HAROLD,H,IA,M,R,3.0,voting,19671116,1899-06-30,1899,1967,68,0.0,0,15,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10399,900164944,BURKE,JAMES,H,MA,M,D,11.0,voting,19671117,1910-03-30,1910,1967,57,0.0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10530,900165631,PERCY,CHARLES,S,IL,M,R,,voting,19671120,1919-09-27,1919,1967,48,0.0,0,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.5,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,900165852,DIRKSEN,EVERETT,S,IL,M,R,,voting,19671120,1896-01-04,1896,1967,71,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10229,900165942,GRIFFIN,ROBERT,S,MI,M,R,,voting,19671120,1923-11-06,1923,1967,44,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10365,900166843,PATMAN,JOHN,H,TX,M,D,1.0,voting,19671120,1893-08-06,1893,1967,74,0.0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10559,900166882,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19671120,1928-09-21,1928,1967,39,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10231,900169502,GROSS,HAROLD,H,IA,M,R,3.0,voting,19671122,1899-06-30,1899,1967,68,0.0,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.7777777777777778,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10184,900170259,SYMINGTON,WILLIAM,S,MO,M,D,,voting,19671127,1901-06-26,1901,1967,66,0.0,6,14,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0.5,0.0,0.17857142857142858,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10452,900172873,ROONEY,FREDERICK,H,PA,M,D,15.0,voting,19671129,1925-11-06,1925,1967,42,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9842,900173064,LAUSCHE,FRANK,S,OH,M,D,,voting,19671129,1895-11-14,1895,1967,72,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10345,900173870,JAVITS,JACOB,S,NY,M,R,,voting,19671130,1904-05-18,1904,1967,63,0.0,0,19,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6785714285714286,0.0,0.21428571428571427,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
10144,900174546,HALPERN,SEYMOUR,H,NY,M,R,6.0,voting,19671130,1913-11-19,1913,1967,54,0.0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3684210526315789,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9797,900176406,BREWSTER,DANIEL,S,MD,M,D,,voting,19671205,1923-11-23,1923,1967,44,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9840,900176475,KUCHEL,THOMAS,S,CA,M,R,,voting,19671205,1910-08-15,1910,1967,57,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9991,900177241,CURTIS,THOMAS,H,MO,M,R,2.0,voting,19671206,1911-05-14,1911,1967,56,0.0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9991,900177244,CURTIS,THOMAS,H,MO,M,R,2.0,voting,19671206,1911-05-14,1911,1967,56,0.0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9852,900177849,MONRONEY,ALMER,S,OK,M,D,,voting,19671206,1902-03-02,1902,1967,65,0.0,0,1,0,2,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10235,900178618,HANNA,RICHARD,H,CA,M,D,34.0,voting,19671207,1914-06-09,1914,1967,53,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10627,900178666,MCCLORY,ROBERT,H,IL,M,R,12.0,voting,19671207,1908-01-31,1908,1967,59,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,900179611,MORSE,WAYNE,S,OR,M,D,,voting,19671211,1900-10-20,1900,1967,67,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,900183500,JAVITS,JACOB,S,NY,M,R,,voting,19671214,1904-05-18,1904,1967,63,0.0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10146,900184428,HARTKE,RUPERT,S,IN,M,D,,voting,19671215,1919-05-31,1919,1967,48,0.0,0,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10199,900184939,BRAY,WILLIAM,H,IN,M,R,6.0,voting,19671215,1903-06-17,1903,1967,64,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10199,900184959,BRAY,WILLIAM,H,IN,M,R,6.0,voting,19671215,1903-06-17,1903,1967,64,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,900186150,JAVITS,JACOB,S,NY,M,R,,voting,19680118,1904-05-18,1904,1968,64,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10260,900187488,MCCLELLAN,JOHN,S,AR,M,D,,voting,19680123,1896-02-25,1896,1968,72,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,900188641,JAVITS,JACOB,S,NY,M,R,,voting,19680124,1904-05-18,1904,1968,64,0.0,6,6,2,29,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.03333333333333333,0.48333333333333334,0.23333333333333334,0.03333333333333333,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
10286,900188754,SPARKMAN,JOHN,S,AL,M,D,,voting,19680124,1899-12-20,1899,1968,69,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10692,900188959,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19680125,1915-11-11,1915,1968,53,4.3810459754875945e-15,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10058,900196743,FEIGHAN,MICHAEL,H,OH,M,D,20.0,voting,19680208,1905-02-16,1905,1968,63,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10345,900198204,JAVITS,JACOB,S,NY,M,R,,voting,19680219,1904-05-18,1904,1968,64,0.0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10637,900198867,REUSS,HENRY,H,WI,M,D,5.0,voting,19680220,1912-02-22,1912,1968,56,6.90731698491651e-17,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10637,900198872,REUSS,HENRY,H,WI,M,D,5.0,voting,19680220,1912-02-22,1912,1968,56,0.0,0,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9993,900199654,FINO,PAUL,H,NY,M,R,24.0,voting,19680221,1913-12-15,1913,1968,55,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10345,900202815,JAVITS,JACOB,S,NY,M,R,,voting,19680228,1904-05-18,1904,1968,64,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10553,900206416,WOLFF,LESTER,H,NY,M,D,3.0,voting,19680305,1919-01-04,1919,1968,49,0.0,6,4,13,0,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.10526315789473684,0.34210526315789475,0.0,0.3157894736842105,0.02631578947368421,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
10069,900206429,LANGEN,ODIN,H,MN,M,R,7.0,voting,19680305,1913-01-05,1913,1968,55,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10029,900208847,WHITENER,BASIL,H,NC,M,D,10.0,voting,19680307,1915-05-14,1915,1968,53,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10458,900208865,SIKES,ROBERT,H,FL,M,D,1.0,voting,19680307,1906-06-03,1906,1968,62,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10146,900210600,HARTKE,RUPERT,S,IN,M,D,,voting,19680312,1919-05-31,1919,1968,49,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10053,900210735,DOMINICK,PETER,S,CO,M,R,,voting,19680312,1915-07-07,1915,1968,53,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9797,900210744,BREWSTER,DANIEL,S,MD,M,D,,voting,19680312,1923-11-23,1923,1968,45,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10165,900212029,MONAGAN,JOHN,H,CT,M,D,5.0,voting,19680314,1911-12-23,1911,1968,57,0.0,0,0,1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0.65,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10345,900212332,JAVITS,JACOB,S,NY,M,R,,voting,19680314,1904-05-18,1904,1968,64,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9805,900212509,CLARK,JOSEPH,S,PA,M,D,,voting,19680314,1901-10-21,1901,1968,67,0.0,7,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11462,900218160,BYRD,ROBERT,S,WV,M,D,,voting,19680322,1917-11-20,1917,1968,51,0.0,4,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10367,900224303,RANDALL,WILLIAM,H,MO,M,D,4.0,voting,19680401,1909-07-16,1909,1968,59,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10146,900224855,HARTKE,RUPERT,S,IN,M,D,,voting,19680402,1919-05-31,1919,1968,49,0.0,0,1,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.5,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10545,900226881,TOWER,JOHN,S,TX,M,R,,voting,19680404,1925-09-29,1925,1968,43,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10624,900227481,MATHIAS,CHARLES,H,MD,M,R,6.0,voting,19680404,1922-07-24,1922,1968,46,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9805,900230644,CLARK,JOSEPH,S,PA,M,D,,voting,19680418,1901-10-21,1901,1968,67,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10161,900231837,MCGEE,GALE,S,WY,M,D,,voting,19680419,1915-03-17,1915,1968,53,4.662895227046176e-13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10029,900232008,WHITENER,BASIL,H,NC,M,D,10.0,voting,19680422,1915-05-14,1915,1968,53,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10792,900233420,PRICE,CHARLES,H,IL,M,D,24.0,voting,19680424,1905-01-01,1905,1968,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10553,900237017,WOLFF,LESTER,H,NY,M,D,3.0,voting,19680502,1919-01-04,1919,1968,49,0.0,1,2,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10353,900237110,MADDEN,RAY,H,IN,M,D,1.0,voting,19680502,1892-02-25,1892,1968,76,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10158,900238568,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19680507,1903-03-16,1903,1968,65,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10260,900238588,MCCLELLAN,JOHN,S,AR,M,D,,voting,19680507,1896-02-25,1896,1968,72,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10341,900243023,HUNGATE,WILLIAM,H,MO,M,D,9.0,voting,19680513,1922-12-14,1922,1968,46,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10559,900253182,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19680527,1928-09-21,1928,1968,40,0.0,0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10286,900254148,SPARKMAN,JOHN,S,AL,M,D,,voting,19680528,1899-12-20,1899,1968,69,0.0,0,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10212,900255009,CURTIS,CARL,S,NE,M,R,,voting,19680528,1905-03-15,1905,1968,63,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10212,900256881,CURTIS,CARL,S,NE,M,R,,voting,19680603,1905-03-15,1905,1968,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10309,900258489,BAYH,BIRCH,S,IN,M,D,,voting,19680606,1928-01-22,1928,1968,40,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10545,900258641,TOWER,JOHN,S,TX,M,R,,voting,19680606,1925-09-29,1925,1968,43,0.0,0,4,0,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.21052631578947367,0.0,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10273,900261154,RARICK,JOHN,H,LA,M,D,6.0,voting,19680611,1924-01-29,1924,1968,44,0.0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
10053,900263548,DOMINICK,PETER,S,CO,M,R,,voting,19680613,1915-07-07,1915,1968,53,0.0,2,1,1,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.05,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10135,900264212,FONG,HIRAM,S,HI,M,R,,voting,19680617,1906-10-15,1906,1968,62,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9873,900265664,SMATHERS,GEORGE,S,FL,M,D,,voting,19680619,1913-11-14,1913,1968,55,0.0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10306,900266010,ALBERT,CARL,H,OK,M,D,3.0,voting,19680619,1908-05-10,1908,1968,60,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10433,900266024,MAHON,GEORGE,H,TX,M,D,19.0,voting,19680619,1900-09-22,1900,1968,68,0.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
