speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_2,cluster_0,cluster_8,cluster_10,cluster_18,cluster_6,cluster_12,cluster_3,cluster_9,cluster_7,cluster_11,cluster_14,cluster_19,cluster_13,cluster_16,cluster_15,cluster_17,cluster_1,cluster_4,cluster_5_p,cluster_2_p,cluster_0_p,cluster_8_p,cluster_10_p,cluster_18_p,cluster_6_p,cluster_12_p,cluster_3_p,cluster_9_p,cluster_7_p,cluster_11_p,cluster_14_p,cluster_19_p,cluster_13_p,cluster_16_p,cluster_15_p,cluster_17_p,cluster_1_p,cluster_4_p,n
12018,1000064857,LEAHY,PATRICK,S,VT,M,D,,voting,19870630,1940-03-31,1940,1987,47,0.0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11184,1000242569,GINGRICH,NEWTON,H,GA,M,R,6.0,voting,19880914,1943-06-17,1943,1988,45,0.0,10,1,5,6,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.03333333333333333,0.16666666666666666,0.2,0.06666666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30
10768,1010001268,CRANSTON,ALAN,S,CA,M,D,,voting,19890125,1914-06-19,1914,1989,75,0.0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11451,1020021658,SPECTER,ARLEN,S,PA,M,R,,voting,19910409,1930-02-12,1930,1991,61,0.0,5,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11836,1020021729,MCCONNELL,MITCH,S,KY,M,R,,voting,19910409,1942-02-20,1942,1991,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
10980,1020132189,SIMPSON,ALAN,S,WY,M,R,,voting,19920207,1931-09-02,1931,1992,61,0.0,0,0,1,0,0,1,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11398,1020164563,BOND,CHRISTOPHER,S,MO,M,R,,voting,19920521,1939-03-06,1939,1992,53,0.0,4,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10980,1020218274,SIMPSON,ALAN,S,WY,M,R,,voting,19920923,1931-09-02,1931,1992,61,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10969,1020219403,RINALDO,MATTHEW,H,NJ,M,R,7.0,voting,19920924,1931-09-01,1931,1992,61,0.0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11398,1030026296,BOND,CHRISTOPHER,S,MO,M,R,,voting,19930407,1939-03-06,1939,1993,54,0.0,3,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,1030056809,DOLE,ROBERT,S,KS,M,R,,voting,19930701,1923-07-22,1923,1993,70,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,1030124035,DOLE,ROBERT,S,KS,M,R,,voting,19940127,1923-07-22,1923,1994,71,0.0,2,0,3,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.15,0.65,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11398,1030171293,BOND,CHRISTOPHER,S,MO,M,R,,voting,19940614,1939-03-06,1939,1994,55,0.0,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11670,1030191669,BURTON,DAN,H,IN,M,R,6.0,voting,19940719,1938-06-21,1938,1994,56,0.0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11670,1030196676,BURTON,DAN,H,IN,M,R,6.0,voting,19940726,1938-06-21,1938,1994,56,0.0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12052,1030201231,MICA,JOHN,H,FL,M,R,7.0,voting,19940802,1943-01-27,1943,1994,51,0.0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11271,1030222265,VENTO,BRUCE,H,MN,M,D,4.0,voting,19940927,1940-10-07,1940,1994,54,0.0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11390,1030228566,TAUZIN,WILLIAM,H,LA,M,D,3.0,voting,19941005,1943-06-14,1943,1994,51,0.0,2,0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.05,0.55,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11409,1040050489,DODD,CHRISTOPHER,S,CT,M,D,,voting,19950404,1944-05-27,1944,1995,51,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11028,1040155175,GLENN,JOHN,S,OH,M,D,,voting,19951116,1921-07-18,1921,1995,74,0.0,0,0,0,1,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11105,1040159628,CLINGER,WILLIAM,H,PA,M,R,5.0,voting,19951128,1929-04-04,1929,1995,66,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11410,1040166844,DORGAN,BYRON,S,ND,M,D,,voting,19951214,1942-05-14,1942,1995,53,0.0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11410,1040167526,DORGAN,BYRON,S,ND,M,D,,voting,19951215,1942-05-14,1942,1995,53,0.0,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11136,1040184412,MACK,CONNIE,S,FL,M,R,,voting,19960306,1940-10-29,1940,1996,56,0.0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11410,1050061871,DORGAN,BYRON,S,ND,M,D,,voting,19970724,1942-05-14,1942,1997,55,0.0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12112,1060000381,ROYCE,EDWARD,H,CA,M,R,39.0,voting,19990106,1951-10-12,1951,1999,48,0.0,3,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0,0.2,0.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11092,1060007400,ASHCROFT,JOHN,S,MO,M,R,,voting,19990302,1942-05-09,1942,1999,57,0.0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11092,1060012026,ASHCROFT,JOHN,S,MO,M,R,,voting,19990316,1942-05-09,1942,1999,57,0.0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11124,1060016168,GRAMS,ROD,S,MN,M,R,,voting,19990324,1948-02-04,1948,1999,51,0.0,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11286,1060021350,BURNS,CONRAD,S,MT,M,R,,voting,19990415,1935-01-25,1935,1999,64,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11124,1060022942,GRAMS,ROD,S,MN,M,R,,voting,19990422,1948-02-04,1948,1999,51,0.0,1,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12112,1060038586,ROYCE,EDWARD,H,CA,M,R,39.0,voting,19990526,1951-10-12,1951,1999,48,0.0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11518,1060070242,SAXTON,H.,H,NJ,M,R,3.0,voting,19990802,1943-01-22,1943,1999,56,0.0,0,0,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12001,1070080135,KAPTUR,MARCY,H,OH,F,D,9.0,voting,20011101,1946-06-17,1946,2001,55,0.0,1,0,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.8,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11395,1070108122,BENNETT,ROBERT,S,UT,M,R,,voting,20020306,1933-09-18,1933,2002,69,0.0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11462,1070141591,BYRD,ROBERT,S,WV,M,D,,voting,20020625,1917-11-20,1917,2002,85,0.0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12144,1080167424,SMITH,CHRISTOPHER,H,NJ,M,R,4.0,voting,20040713,1953-03-04,1953,2004,51,0.0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12055,1080171158,MILLER,JEFF,H,FL,M,R,1.0,voting,20040720,1959-06-27,1959,2004,45,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090013913,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050316,1934-10-21,1934,2005,71,1.0265998153114913e-17,0,1,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11299,1090041983,FRIST,WILLIAM,S,TN,M,R,,voting,20050616,1952-02-22,1952,2005,53,0.0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11410,1090047158,DORGAN,BYRON,S,ND,M,D,,voting,20050624,1942-05-14,1942,2005,63,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,10
12117,1090066414,RYAN,TIM,H,OH,M,D,17.0,voting,20050907,1973-07-16,1973,2005,32,0.0,9,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.0,0.05,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11299,1090093837,FRIST,WILLIAM,S,TN,M,R,,voting,20051117,1952-02-22,1952,2005,53,0.0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11813,1090104566,CARPER,THOMAS,S,DE,M,D,,voting,20060201,1947-01-23,1947,2006,59,0.0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11877,1100057556,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20070611,1950-12-23,1950,2007,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
11877,1100125847,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20071212,1950-12-23,1950,2007,57,0.0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11877,1100126133,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20071213,1950-12-23,1950,2007,57,0.0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11877,1100128668,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20071218,1950-12-23,1950,2007,57,0.0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11641,1110034806,AKAKA,DANIEL,S,HI,M,D,,voting,20090428,1924-09-11,1924,2009,85,0.0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11936,1110056897,FARR,SAM,H,CA,M,D,17.0,voting,20090710,1941-07-04,1941,2009,68,0.0,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11753,1110089266,BROUN,PAUL,H,GA,M,R,10.0,voting,20091021,1946-05-14,1946,2009,63,0.0,0,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.4,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11753,1110089297,BROUN,PAUL,H,GA,M,R,10.0,voting,20091021,1946-05-14,1946,2009,63,0.0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
