speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_3,cluster_2,cluster_1,cluster_6,cluster_8,cluster_7,cluster_10,cluster_12,cluster_5,cluster_14,cluster_11,cluster_9,cluster_15,cluster_16,cluster_4,cluster_17,cluster_13,cluster_0_p,cluster_3_p,cluster_2_p,cluster_1_p,cluster_6_p,cluster_8_p,cluster_7_p,cluster_10_p,cluster_12_p,cluster_5_p,cluster_14_p,cluster_11_p,cluster_9_p,cluster_15_p,cluster_16_p,cluster_4_p,cluster_17_p,cluster_13_p,n
11735,1080136345,BAUCUS,MAX,S,MT,M,D,,voting,20040421,1941-12-11,1941,2004,63,0.0,6,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1080138687,LEWIS,JERRY,H,CA,M,R,41.0,voting,20040428,1934-10-21,1934,2004,70,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11916,1080141537,DEFAZIO,PETER,H,OR,M,D,4.0,voting,20040506,1947-05-27,1947,2004,57,0.0,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11644,1080149685,HUTCHISON,KAY,S,TX,F,R,,voting,20040602,1943-07-22,1943,2004,61,0.0,1,1,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11327,1080152588,SANTORUM,RICHARD,S,PA,M,R,,voting,20040614,1958-05-10,1958,2004,46,0.0,4,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.4,0.0,0.2,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11366,1080160631,GOSS,PORTER,H,FL,M,R,14.0,voting,20040623,1938-11-26,1938,2004,66,0.0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11366,1080165267,GOSS,PORTER,H,FL,M,R,14.0,voting,20040708,1938-11-26,1938,2004,66,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11817,1080165354,HATCH,ORRIN,S,UT,M,R,,voting,20040708,1934-03-22,1934,2004,70,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11401,1080166293,BROWNBACK,SAMUEL,S,KS,M,R,,voting,20040712,1956-09-12,1956,2004,48,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1080170946,LEWIS,JERRY,H,CA,M,R,41.0,voting,20040720,1934-10-21,1934,2004,70,0.0,16,3,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,0.1,0.13333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11383,1080171768,SANDLIN,MAX,H,TX,M,D,1.0,voting,20040721,1952-09-29,1952,2004,52,0.0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11682,1080172134,GONZALEZ,CHARLES,H,TX,M,D,20.0,voting,20040721,1945-05-05,1945,2004,59,0.0,3,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,1080172619,LEAHY,PATRICK,S,VT,M,D,,voting,20040722,1940-03-31,1940,2004,64,0.0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11366,1080173979,GOSS,PORTER,H,FL,M,R,14.0,voting,20040907,1938-11-26,1938,2004,66,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11813,1080176440,CARPER,THOMAS,S,DE,M,D,,voting,20040913,1947-01-23,1947,2004,57,0.0,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11596,1080180336,POMEROY,EARL,H,ND,M,D,0.0,voting,20040922,1952-09-02,1952,2004,52,0.0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11297,1080181314,DEWINE,MICHAEL,S,OH,M,R,,voting,20040923,1947-01-05,1947,2004,57,0.0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12068,1080183769,NORTON,ELEANOR,H,DC,F,D,0.0,nonvoting,20040929,1937-06-13,1937,2004,67,0.0,2,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12133,1080185846,SESSIONS,PETE,H,TX,M,R,32.0,voting,20041005,1955-03-22,1955,2004,49,0.0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11401,1080189777,BROWNBACK,SAMUEL,S,KS,M,R,,voting,20041008,1956-09-12,1956,2004,48,0.0,3,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11643,1080190871,CONRAD,KENT,S,ND,M,D,,voting,20041009,1948-03-12,1948,2004,56,0.0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12170,1080192774,WATERS,MAXINE,H,CA,F,D,35.0,voting,20041117,1938-08-15,1938,2004,66,0.0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12123,1090003548,SCHIFF,ADAM,H,CA,M,D,29.0,voting,20050202,1960-06-22,1960,2005,45,0.0,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11401,1090007967,BROWNBACK,SAMUEL,S,KS,M,R,,voting,20050301,1956-09-12,1956,2005,49,0.0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11904,1090008243,COOPER,JIM,H,TN,M,D,5.0,voting,20050301,1954-06-19,1954,2005,51,0.0,2,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090011415,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050310,1934-10-21,1934,2005,71,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090013980,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050316,1934-10-21,1934,2005,71,0.0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090014170,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050316,1934-10-21,1934,2005,71,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11864,1090019395,BLUMENAUER,EARL,H,OR,M,D,3.0,voting,20050413,1948-08-16,1948,2005,57,0.0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11693,1090020592,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050414,1934-10-21,1934,2005,71,0.0,3,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.1,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
12053,1090021792,MIKULSKI,BARBARA,S,MD,F,D,,voting,20050419,1936-07-20,1936,2005,69,0.0,3,2,2,2,4,0,4,0,0,1,0,0,2,0,0,0,0,0,0.15,0.1,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,20
11353,1090024258,COLEMAN,NORM,S,MN,M,R,,voting,20050421,1949-08-17,1949,2005,56,0.0,6,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11659,1090031218,BARTLETT,ROSCOE,H,MD,M,R,6.0,voting,20050516,1926-06-03,1926,2005,79,0.0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11770,1090033619,MCINTYRE,MIKE,H,NC,M,D,7.0,voting,20050519,1956-08-06,1956,2005,49,0.0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11916,1090036664,DEFAZIO,PETER,H,OR,M,D,4.0,voting,20050525,1947-05-27,1947,2005,58,0.0,1,1,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11360,1090039968,DOMENICI,PETE,S,NM,M,R,,voting,20050614,1932-05-07,1932,2005,73,0.0,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11572,1090043455,KILPATRICK,CAROLYN,H,MI,F,D,13.0,voting,20050620,1945-06-25,1945,2005,60,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090043718,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050620,1934-10-21,1934,2005,71,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090044986,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050622,1934-10-21,1934,2005,71,0.0,11,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,0.05,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11693,1090045107,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050622,1934-10-21,1934,2005,71,0.0,4,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090045996,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050623,1934-10-21,1934,2005,71,0.0,19,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6333333333333333,0.23333333333333334,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11644,1090049894,HUTCHISON,KAY,S,TX,F,R,,voting,20050629,1943-07-22,1943,2005,62,0.0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090050691,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050629,1934-10-21,1934,2005,71,0.0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.85,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11832,1090052079,DURBIN,RICHARD,S,IL,M,D,,voting,20050630,1944-11-21,1944,2005,61,0.0,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11436,1090058387,NORTHUP,ANNE,H,KY,F,R,3.0,voting,20050720,1948-01-22,1948,2005,57,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11806,1090061864,BOEHNER,JOHN,H,OH,M,R,8.0,voting,20050726,1949-11-17,1949,2005,56,0.0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11409,1090063002,DODD,CHRISTOPHER,S,CT,M,D,,voting,20050727,1944-05-27,1944,2005,61,0.0,4,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090063841,LEWIS,JERRY,H,CA,M,R,41.0,voting,20050728,1934-10-21,1934,2005,71,0.0,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11433,1090072468,MARTINEZ,MEL,S,FL,M,R,,voting,20050927,1946-10-23,1946,2005,59,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11945,1090074415,FOXX,VIRGINIA,H,NC,F,R,5.0,voting,20050929,1943-06-29,1943,2005,62,0.0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11353,1090081548,COLEMAN,NORM,S,MN,M,R,,voting,20051026,1949-08-17,1949,2005,56,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11767,1090083289,LATHAM,TOM,H,IA,M,R,4.0,voting,20051028,1948-07-14,1948,2005,57,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12169,1090084119,WASSERMAN SCHULTZ,DEBBIE,H,FL,F,D,20.0,voting,20051101,1966-09-27,1966,2005,39,0.0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11886,1090086261,CARTER,JOHN,H,TX,M,R,31.0,voting,20051103,1941-11-06,1941,2005,64,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12169,1090086361,WASSERMAN SCHULTZ,DEBBIE,H,FL,F,D,20.0,voting,20051103,1966-09-27,1966,2005,39,0.0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090087232,LEWIS,JERRY,H,CA,M,R,41.0,voting,20051107,1934-10-21,1934,2005,71,0.0,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11627,1090092371,CARDOZA,DENNIS,H,CA,M,D,18.0,voting,20051116,1959-03-31,1959,2005,46,0.0,1,0,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12039,1090093253,MCCAIN,JOHN,S,AZ,M,R,,voting,20051117,1936-08-29,1936,2005,69,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11916,1090097432,DEFAZIO,PETER,H,OR,M,D,4.0,voting,20051214,1947-05-27,1947,2005,58,0.0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11806,1090098582,BOEHNER,JOHN,H,OH,M,R,8.0,voting,20051215,1949-11-17,1949,2005,56,0.0,1,0,1,0,0,0,5,0,1,0,1,0,1,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11916,1090100713,DEFAZIO,PETER,H,OR,M,D,4.0,voting,20051217,1947-05-27,1947,2005,58,0.0,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11408,1090100898,DELAY,THOMAS,H,TX,M,R,22.0,voting,20051217,1947-04-08,1947,2005,58,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11841,1090103527,SESSIONS,JEFFERSON,S,AL,M,R,,voting,20060125,1946-12-24,1946,2006,60,0.0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11841,1090103850,SESSIONS,JEFFERSON,S,AL,M,R,,voting,20060126,1946-12-24,1946,2006,60,0.0,6,2,3,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0.3,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11841,1090103898,SESSIONS,JEFFERSON,S,AL,M,R,,voting,20060127,1946-12-24,1946,2006,60,0.0,5,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11726,1090103966,KERRY,JOHN,S,MA,M,D,,voting,20060130,1943-12-11,1943,2006,63,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11841,1090104118,SESSIONS,JEFFERSON,S,AL,M,R,,voting,20060131,1946-12-24,1946,2006,60,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12170,1090104342,WATERS,MAXINE,H,CA,F,D,35.0,voting,20060131,1938-08-15,1938,2006,68,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11607,1090112895,SOUDER,MARK,H,IN,M,R,3.0,voting,20060309,1950-07-18,1950,2006,56,0.0,1,0,1,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,0.0,0.3,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090116268,LEWIS,JERRY,H,CA,M,R,41.0,voting,20060316,1934-10-21,1934,2006,72,4.974681681794781e-15,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090116324,LEWIS,JERRY,H,CA,M,R,41.0,voting,20060316,1934-10-21,1934,2006,72,7.6911790305055e-21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11413,1090117946,FOLEY,MARK,H,FL,M,R,16.0,voting,20060328,1954-09-08,1954,2006,52,0.0,5,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11409,1090120435,DODD,CHRISTOPHER,S,CT,M,D,,voting,20060404,1944-05-27,1944,2006,62,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11900,1090121217,COLE,TOM,H,OK,M,R,4.0,voting,20060405,1949-04-28,1949,2006,57,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12078,1090129419,PELOSI,NANCY,H,CA,F,D,8.0,voting,20060509,1940-03-26,1940,2006,66,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11736,1090130818,ANDREWS,ROBERT,H,NJ,M,D,1.0,voting,20060511,1957-08-04,1957,2006,49,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090134216,LEWIS,JERRY,H,CA,M,R,41.0,voting,20060518,1934-10-21,1934,2006,72,0.0,4,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090135209,LEWIS,JERRY,H,CA,M,R,41.0,voting,20060519,1934-10-21,1934,2006,72,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11627,1090137968,CARDOZA,DENNIS,H,CA,M,D,18.0,voting,20060524,1959-03-31,1959,2006,47,0.0,5,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11742,1090139166,JOHNSON,TIM,S,SD,M,D,,voting,20060525,1946-12-28,1946,2006,60,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11693,1090140796,LEWIS,JERRY,H,CA,M,R,41.0,voting,20060606,1934-10-21,1934,2006,72,0.0,1,0,3,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0.1,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
