Unnamed: 0,speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_2,cluster_4,cluster_0,cluster_5,cluster_7,cluster_6,cluster_12,cluster_10,cluster_14,cluster_9,cluster_8,cluster_3,cluster_11,cluster_1,cluster_13,cluster_2_p,cluster_4_p,cluster_0_p,cluster_5_p,cluster_7_p,cluster_6_p,cluster_12_p,cluster_10_p,cluster_14_p,cluster_9_p,cluster_8_p,cluster_3_p,cluster_11_p,cluster_1_p,cluster_13_p,n
89311,110118171,1100175348,HATCH,ORRIN,S,UT,M,R,,voting,20080612,1934-03-22,1934,2008,74,0.0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89357,110118261,1100175433,BARRASSO,JOHN,S,WY,M,R,,voting,20080612,1952-07-21,1952,2008,56,0.0,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
89358,110118221,1100175435,SANDERS,BERNARD,S,VT,M,I,,voting,20080612,1941-09-08,1941,2008,67,0.0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89376,110116411,1100175472,AKAKA,DANIEL,S,HI,M,D,,voting,20080612,1924-09-11,1924,2008,84,0.0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89387,110117351,1100175488,BAUCUS,MAX,S,MT,M,D,,voting,20080612,1941-12-11,1941,2008,67,0.0,0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.4,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89432,110114101,1100175650,DORGAN,BYRON,S,ND,M,D,,voting,20080616,1942-05-14,1942,2008,66,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
89488,110117351,1100175765,BAUCUS,MAX,S,MT,M,D,,voting,20080617,1941-12-11,1941,2008,67,0.0,1,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89806,110114561,1100176389,VOINOVICH,GEORGE,S,OH,M,R,,voting,20080618,1936-07-15,1936,2008,72,0.0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89846,110117431,1100176463,LANDRIEU,MARY,S,LA,F,D,,voting,20080618,1955-11-23,1955,2008,53,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
89958,110119920,1100176727,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,20080618,1950-01-12,1950,2008,58,0.0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
129552,110121500,1100176770,THOMPSON,BENNIE,H,MS,M,D,2.0,voting,20080618,1948-01-28,1948,2008,60,0.0,2,0,12,5,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
90344,110114091,1100177540,DODD,CHRISTOPHER,S,CT,M,D,,voting,20080619,1944-05-27,1944,2008,64,0.0,5,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.5,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
90559,110115860,1100177913,MITCHELL,HARRY,H,AZ,M,D,5.0,voting,20080619,1940-07-18,1940,2008,68,0.0,0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90560,110117650,1100177915,HOLT,RUSH,H,NJ,M,D,12.0,voting,20080619,1948-10-15,1948,2008,60,0.0,2,2,3,3,8,1,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.42105263157894735,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
90588,110116310,1100177968,INSLEE,JAY,H,WA,M,D,1.0,voting,20080619,1951-02-09,1951,2008,57,0.0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90591,110118640,1100177972,BLUMENAUER,EARL,H,OR,M,D,3.0,voting,20080619,1948-08-16,1948,2008,60,0.0,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90666,110114121,1100178141,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20080620,1953-03-02,1953,2008,55,0.0,1,4,4,5,1,4,0,0,0,0,1,0,0,0,0,0.05,0.2,0.2,0.25,0.05,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,20
90764,110120130,1100178306,LANGEVIN,JAMES,H,RI,M,D,2.0,voting,20080620,1964-04-22,1964,2008,44,3.5510828985776164e-19,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90785,110120130,1100178332,LANGEVIN,JAMES,H,RI,M,D,2.0,voting,20080620,1964-04-22,1964,2008,44,0.0,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
116677,110120210,1100178333,LEVIN,SANDER,H,MI,M,D,12.0,voting,20080620,1931-09-06,1931,2008,77,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90787,110118640,1100178336,BLUMENAUER,EARL,H,OR,M,D,3.0,voting,20080620,1948-08-16,1948,2008,60,0.0,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
90996,110115590,1100178689,GORDON,BARTON,H,TN,M,D,6.0,voting,20080623,1949-01-24,1949,2008,59,0.0,1,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0.1,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
119179,110119950,1100179492,JOHNSON,EDDIE,H,TX,F,D,30.0,voting,20080624,1935-12-03,1935,2008,73,0.0,3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
92957,110115920,1100182453,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,20080708,1934-09-10,1934,2008,74,0.0,0,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93081,110115351,1100182756,BIDEN,JOSEPH,S,DE,M,D,,voting,20080709,1942-11-20,1942,2008,66,0.0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93392,110116160,1100183252,WAMP,ZACH,H,TN,M,R,3.0,voting,20080709,1957-10-28,1957,2008,51,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93677,110116590,1100183852,BARTLETT,ROSCOE,H,MD,M,R,6.0,voting,20080710,1926-06-03,1926,2008,82,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93934,110116511,1100184363,WEBB,JIM,S,VA,M,D,,voting,20080714,1946-02-09,1946,2008,62,0.0,1,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0.1,0.0,0.3,0.4,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
94141,110120250,1100184735,LOEBSACK,DAVID,H,IA,M,D,2.0,voting,20080714,1952-12-23,1952,2008,56,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
94662,110115030,1100185562,MCCRERY,JAMES,H,LA,M,R,4.0,voting,20080715,1949-09-18,1949,2008,59,0.0,0,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,10
94963,110115351,1100186141,BIDEN,JOSEPH,S,DE,M,D,,voting,20080716,1942-11-20,1942,2008,66,0.0,0,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.4,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
94976,110119071,1100186164,CRAPO,MICHAEL,S,ID,M,R,,voting,20080716,1951-05-20,1951,2008,57,0.0,7,1,10,2,1,0,1,0,0,8,0,0,0,0,0,0.23333333333333334,0.03333333333333333,0.3333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,30
94994,110115351,1100186192,BIDEN,JOSEPH,S,DE,M,D,,voting,20080716,1942-11-20,1942,2008,66,0.0,0,2,11,3,0,3,0,0,1,0,0,0,0,0,0,0.0,0.1,0.55,0.15,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
130077,110119720,1100186258,HASTINGS,ALCEE,H,FL,M,D,23.0,voting,20080716,1936-09-05,1936,2008,72,0.0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95081,110117050,1100186398,REYES,SILVESTRE,H,TX,M,D,16.0,voting,20080716,1944-11-10,1944,2008,64,0.0,0,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.1,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95356,110121090,1100186939,ROSKAM,PETER,H,IL,M,R,6.0,voting,20080717,1961-09-13,1961,2008,47,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95489,110116790,1100187144,DREIER,DAVID,H,CA,M,R,26.0,voting,20080717,1952-07-05,1952,2008,56,0.0,0,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95664,110118351,1100187425,INHOFE,JAMES,S,OK,M,R,,voting,20080717,1934-11-17,1934,2008,74,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95702,110120531,1100187564,MIKULSKI,BARBARA,S,MD,F,D,,voting,20080721,1936-07-20,1936,2008,72,0.0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95779,110119071,1100187718,CRAPO,MICHAEL,S,ID,M,R,,voting,20080722,1951-05-20,1951,2008,57,0.0,6,4,11,3,3,0,0,0,1,2,0,0,0,0,0,0.2,0.13333333333333333,0.36666666666666664,0.1,0.1,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,30
96159,110113561,1100188453,CRAIG,LARRY,S,ID,M,R,,voting,20080723,1945-07-20,1945,2008,63,0.0,4,1,4,2,1,0,0,0,0,7,0,0,0,0,0,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,19
96224,110114561,1100188564,VOINOVICH,GEORGE,S,OH,M,R,,voting,20080723,1936-07-15,1936,2008,72,0.0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
116921,110121330,1100188777,SESSIONS,PETE,H,TX,M,R,32.0,voting,20080723,1955-03-22,1955,2008,53,0.0,1,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
96325,110121410,1100188779,SLAUGHTER,LOUISE,H,NY,F,D,28.0,voting,20080723,1929-08-14,1929,2008,79,0.0,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
96334,110119750,1100188797,HENSARLING,JEB,H,TX,M,R,5.0,voting,20080723,1957-05-29,1957,2008,51,0.0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
96394,110115700,1100188903,KANJORSKI,PAUL,H,PA,M,D,11.0,voting,20080723,1937-04-02,1937,2008,71,0.0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
96493,110117130,1100189020,STARK,FORTNEY,H,CA,M,D,13.0,voting,20080723,1931-11-11,1931,2008,77,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
96656,110116160,1100189338,WAMP,ZACH,H,TN,M,R,3.0,voting,20080723,1957-10-28,1957,2008,51,0.0,2,3,6,4,1,4,0,0,0,0,0,0,0,0,0,0.1,0.15,0.3,0.2,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
97147,110116040,1100190235,SKELTON,IKE,H,MO,M,D,4.0,voting,20080724,1931-12-20,1931,2008,77,0.0,1,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0.1,0.0,0.5,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
97657,110115351,1100191201,BIDEN,JOSEPH,S,DE,M,D,,voting,20080728,1942-11-20,1942,2008,66,0.0,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0.2,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
97687,110114101,1100191278,DORGAN,BYRON,S,ND,M,D,,voting,20080729,1942-05-14,1942,2008,66,0.0,3,5,9,12,1,0,0,0,0,0,0,0,0,0,0,0.1,0.16666666666666666,0.3,0.4,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
130360,110121500,1100191500,THOMPSON,BENNIE,H,MS,M,D,2.0,voting,20080729,1948-01-28,1948,2008,60,0.0,3,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0.3,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
130362,110121500,1100191504,THOMPSON,BENNIE,H,MS,M,D,2.0,voting,20080729,1948-01-28,1948,2008,60,0.0,1,0,2,3,0,2,0,0,0,2,0,0,0,0,0,0.1,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
97798,110120130,1100191505,LANGEVIN,JAMES,H,RI,M,D,2.0,voting,20080729,1964-04-22,1964,2008,44,0.0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
98077,110120440,1100192050,MCDERMOTT,JIM,H,WA,M,D,7.0,voting,20080729,1936-12-28,1936,2008,72,0.0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
98462,110119030,1100192672,CONYERS,JOHN,H,MI,M,D,14.0,voting,20080730,1929-05-16,1929,2008,79,0.0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
98752,110117360,1100193270,ANDREWS,ROBERT,H,NJ,M,D,1.0,voting,20080731,1957-08-04,1957,2008,51,0.0,0,0,5,1,0,0,0,1,2,1,0,0,0,0,0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10
99013,110114121,1100193989,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20080731,1953-03-02,1953,2008,55,0.0,1,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
117085,110114451,1100194224,SALAZAR,KEN,S,CO,M,D,,voting,20080731,1955-03-02,1955,2008,53,0.0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
99175,110118201,1100194264,MENENDEZ,ROBERT,S,NJ,M,D,,voting,20080731,1954-01-01,1954,2008,54,0.0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
99178,110114101,1100194269,DORGAN,BYRON,S,ND,M,D,,voting,20080731,1942-05-14,1942,2008,66,0.0,0,2,5,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
99442,110114101,1100194760,DORGAN,BYRON,S,ND,M,D,,voting,20080801,1942-05-14,1942,2008,66,0.0,3,2,6,4,1,4,0,0,0,0,0,0,0,0,0,0.15,0.1,0.3,0.2,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
117113,110118101,1100194768,BROWN,SHERROD,S,OH,M,D,,voting,20080801,1952-11-09,1952,2008,56,0.0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
99787,110118701,1100195642,BOXER,BARBARA,S,CA,F,D,,voting,20080909,1940-11-11,1940,2008,68,0.0,2,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
99853,110114121,1100195777,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20080909,1953-03-02,1953,2008,55,0.0,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
100153,110121651,1100196429,VITTER,DAVID,S,LA,M,R,,voting,20080910,1961-05-03,1961,2008,47,0.0,6,3,10,6,2,0,0,0,0,1,0,0,0,0,0,0.21428571428571427,0.10714285714285714,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,28
100155,110116461,1100196433,KYL,JON,S,AZ,M,R,,voting,20080910,1942-04-25,1942,2008,66,0.0,1,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
130696,110118211,1100196435,NELSON,BILL,S,FL,M,D,,voting,20080910,1942-09-29,1942,2008,66,0.0,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
100157,110121651,1100196441,VITTER,DAVID,S,LA,M,R,,voting,20080910,1961-05-03,1961,2008,47,0.0,5,2,17,3,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.06666666666666667,0.5666666666666667,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
100263,110114121,1100196724,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20080910,1953-03-02,1953,2008,55,0.0,2,0,8,7,0,1,0,1,0,0,0,0,0,0,0,0.10526315789473684,0.0,0.42105263157894735,0.3684210526315789,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
100501,110118640,1100197206,BLUMENAUER,EARL,H,OR,M,D,3.0,voting,20080911,1948-08-16,1948,2008,60,0.0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
117270,110117441,1100197646,LEVIN,CARL,S,MI,M,D,,voting,20080912,1934-06-28,1934,2008,74,0.0,1,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0.2,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
100960,110118301,1100198276,COLLINS,SUSAN,S,ME,F,R,,voting,20080916,1952-12-07,1952,2008,56,0.0,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.1,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
100970,110117391,1100198291,CHAMBLISS,SAXBY,S,GA,M,R,,voting,20080916,1943-11-10,1943,2008,65,0.0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
100981,110116461,1100198319,KYL,JON,S,AZ,M,R,,voting,20080916,1942-04-25,1942,2008,66,0.0,1,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
101001,110118221,1100198367,SANDERS,BERNARD,S,VT,M,I,,voting,20080916,1941-09-08,1941,2008,67,0.0,7,4,1,1,2,5,0,0,0,0,0,0,0,0,0,0.35,0.2,0.05,0.05,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
101040,110116160,1100198461,WAMP,ZACH,H,TN,M,R,3.0,voting,20080916,1957-10-28,1957,2008,51,0.0,3,3,4,8,2,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
101176,110119160,1100198676,DEFAZIO,PETER,H,OR,M,D,4.0,voting,20080916,1947-05-27,1947,2008,61,0.0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
101385,110120650,1100198973,NEAL,RICHARD,H,MA,M,D,2.0,voting,20080916,1949-02-14,1949,2008,59,0.0,1,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
101505,110121651,1100199257,VITTER,DAVID,S,LA,M,R,,voting,20080917,1961-05-03,1961,2008,47,0.0,0,5,12,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.6,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
101895,110116160,1100200049,WAMP,ZACH,H,TN,M,R,3.0,voting,20080917,1957-10-28,1957,2008,51,0.0,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
101913,110116160,1100200072,WAMP,ZACH,H,TN,M,R,3.0,voting,20080917,1957-10-28,1957,2008,51,0.0,5,4,3,1,1,6,0,0,0,0,0,0,0,0,0,0.25,0.2,0.15,0.05,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
102180,110116421,1100200647,BINGAMAN,JEFF,S,NM,M,D,,voting,20080918,1943-10-03,1943,2008,65,0.0,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
102221,110118111,1100200729,CANTWELL,MARIA,S,WA,F,D,,voting,20080918,1958-10-13,1958,2008,50,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
102285,110118331,1100200836,ENZI,MICHAEL,S,WY,M,R,,voting,20080918,1944-02-01,1944,2008,64,0.0,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
102371,110118221,1100201021,SANDERS,BERNARD,S,VT,M,I,,voting,20080922,1941-09-08,1941,2008,67,0.0,7,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0.35,0.45,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
102635,110118930,1100201553,CLARKE,YVETTE,H,NY,F,D,11.0,voting,20080922,1964-11-21,1964,2008,44,0.0,9,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0.45,0.2,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
