speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_3,cluster_1,cluster_5,cluster_4,cluster_0,cluster_2,cluster_6,cluster_8,cluster_12,cluster_11,cluster_9,cluster_10,cluster_7,cluster_3_p,cluster_1_p,cluster_5_p,cluster_4_p,cluster_0_p,cluster_2_p,cluster_6_p,cluster_8_p,cluster_12_p,cluster_11_p,cluster_9_p,cluster_10_p,cluster_7_p,n
11440,1030135653,OWENS,MAJOR,H,NY,M,D,11.0,voting,19940302,1936-06-28,1936,1994,58,103114400,0.0,5,1,2,1,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11273,1030135778,WISE,ROBERT,H,WV,M,D,2.0,voting,19940302,1948-01-06,1948,1994,46,103112730,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11132,1030135953,KERREY,J.,S,NE,M,D,,voting,19940303,1943-08-27,1943,1994,51,103111321,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,1030136583,HOLLINGS,ERNEST,S,SC,M,D,,voting,19940307,1922-01-01,1922,1994,72,103112531,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10979,1030137471,SIMON,PAUL,S,IL,M,D,,voting,19940309,1928-11-29,1928,1994,66,103109791,0.0,2,5,2,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11593,1030138019,OBEY,DAVID,H,WI,M,D,7.0,voting,19940310,1938-10-03,1938,1994,56,103115930,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11817,1030139147,HATCH,ORRIN,S,UT,M,R,,voting,19940311,1934-03-22,1934,1994,60,103118171,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11451,1030139259,SPECTER,ARLEN,S,PA,M,R,,voting,19940311,1930-02-12,1930,1994,64,103114511,0.0,0,2,7,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,1030139302,DOLE,ROBERT,S,KS,M,R,,voting,19940311,1923-07-22,1923,1994,71,103110161,0.0,3,1,3,2,1,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12105,1030139661,ROHRABACHER,DANA,H,CA,M,R,45.0,voting,19940311,1947-06-21,1947,1994,47,103121050,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10847,1030140271,RIEGLE,DONALD,S,MI,M,D,,voting,19940316,1938-02-04,1938,1994,56,103108471,0.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11273,1030140748,WISE,ROBERT,H,WV,M,D,2.0,voting,19940316,1948-01-06,1948,1994,46,103112730,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11273,1030140875,WISE,ROBERT,H,WV,M,D,2.0,voting,19940316,1948-01-06,1948,1994,46,103112730,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11295,1030140883,COYNE,WILLIAM,H,PA,M,D,14.0,voting,19940316,1936-08-24,1936,1994,58,103112950,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11229,1030141382,BLILEY,TOM,H,VA,M,R,7.0,voting,19940316,1932-01-28,1932,1994,62,103112290,7.65140164589577e-10,3,3,3,1,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11273,1030142261,WISE,ROBERT,H,WV,M,D,2.0,voting,19940317,1948-01-06,1948,1994,46,103112730,0.0,6,2,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11360,1030143774,DOMENICI,PETE,S,NM,M,R,,voting,19940322,1932-05-07,1932,1994,62,103113601,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11959,1030143960,GRASSLEY,CHARLES,S,IA,M,R,,voting,19940322,1933-09-17,1933,1994,61,103119591,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11366,1030144069,GOSS,PORTER,H,FL,M,R,14.0,voting,19940322,1938-11-26,1938,1994,56,103113660,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10851,1030144953,SASSER,JAMES,S,TN,M,D,,voting,19940323,1936-09-30,1936,1994,58,103108511,0.0,5,4,1,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1030145781,DOMENICI,PETE,S,NM,M,R,,voting,19940324,1932-05-07,1932,1994,62,103113601,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11136,1030145944,MACK,CONNIE,S,FL,M,R,,voting,19940324,1940-10-29,1940,1994,54,103111361,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10914,1030146094,HATFIELD,MARK,S,OR,M,R,,voting,19940324,1922-07-12,1922,1994,72,103109141,0.0,5,1,3,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11265,1030148196,NICKLES,DON,S,OK,M,R,,voting,19940325,1948-12-06,1948,1994,46,103112651,0.0,3,6,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11286,1030148233,BURNS,CONRAD,S,MT,M,R,,voting,19940325,1935-01-25,1935,1994,59,103112861,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11265,1030148266,NICKLES,DON,S,OK,M,R,,voting,19940325,1948-12-06,1948,1994,46,103112651,0.0,2,2,6,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11806,1030149320,BOEHNER,JOHN,H,OH,M,R,8.0,voting,19940412,1949-11-17,1949,1994,45,103118060,0.0,1,7,0,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11264,1030149570,MURKOWSKI,FRANK,S,AK,M,R,,voting,19940413,1933-03-28,1933,1994,61,103112641,0.0,1,0,0,0,6,3,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11817,1030150434,HATCH,ORRIN,S,UT,M,R,,voting,19940414,1934-03-22,1934,1994,60,103118171,0.0,1,2,0,0,6,1,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11959,1030150496,GRASSLEY,CHARLES,S,IA,M,R,,voting,19940414,1933-09-17,1933,1994,61,103119591,0.0,3,4,2,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11154,1030150794,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19940418,1940-07-30,1940,1994,54,103111540,0.0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11434,1030152485,MCKINNEY,CYNTHIA,H,GA,F,D,11.0,voting,19940420,1955-03-17,1955,1994,39,103114340,0.0,6,2,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11535,1030153446,BIDEN,JOSEPH,S,DE,M,D,,voting,19940421,1942-11-20,1942,1994,52,103115351,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11451,1030153500,SPECTER,ARLEN,S,PA,M,R,,voting,19940421,1930-02-12,1930,1994,64,103114511,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11647,1030155573,LIEBERMAN,JOSEPH,S,CT,M,D,,voting,19940503,1942-02-24,1942,1994,52,103116471,0.0,1,7,1,0,0,1,0,0,0,0,0,0,0,0.1,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11727,1030156213,LAUTENBERG,FRANK,S,NJ,M,D,,voting,19940504,1924-01-23,1924,1994,70,103117271,0.0,0,3,4,0,2,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11402,1030157043,BUNNING,JIM,H,KY,M,R,4.0,voting,19940505,1931-10-23,1931,1994,63,103114020,0.0,0,0,7,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11356,1030157664,CRAIG,LARRY,S,ID,M,R,,voting,19940505,1945-07-20,1945,1994,49,103113561,0.0,4,2,3,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11501,1030159429,LOTT,TRENT,S,MS,M,R,,voting,19940511,1941-10-09,1941,1994,53,103115011,0.0,1,1,0,2,6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11273,1030160143,WISE,ROBERT,H,WV,M,D,2.0,voting,19940512,1948-01-06,1948,1994,46,103112730,0.0,5,3,1,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12096,1030161291,REID,HARRY,S,NV,M,D,,voting,19940516,1939-12-02,1939,1994,55,103120961,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11102,1030161476,CHAFEE,JOHN,S,RI,M,R,,voting,19940517,1922-10-22,1922,1994,72,103111021,0.0,4,2,0,3,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11806,1030163788,BOEHNER,JOHN,H,OH,M,R,8.0,voting,19940519,1949-11-17,1949,1994,45,103118060,0.0,1,2,0,3,4,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1030163995,DOMENICI,PETE,S,NM,M,R,,voting,19940519,1932-05-07,1932,1994,62,103113601,0.0,1,5,0,1,0,1,0,0,2,0,0,0,0,0.1,0.5,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
12096,1030165613,REID,HARRY,S,NV,M,D,,voting,19940524,1939-12-02,1939,1994,55,103120961,0.0,0,4,0,5,0,1,0,0,0,0,0,0,0,0.0,0.4,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12001,1030166238,KAPTUR,MARCY,H,OH,F,D,9.0,voting,19940524,1946-06-17,1946,1994,48,103120010,0.0,0,1,6,1,0,1,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,1030166525,DOLE,ROBERT,S,KS,M,R,,voting,19940525,1923-07-22,1923,1994,71,103110161,0.0,7,0,1,1,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10840,1030166624,MITCHELL,GEORGE,S,ME,M,D,,voting,19940525,1933-08-20,1933,1994,61,103108401,0.0,7,1,3,0,4,1,3,0,0,1,0,0,0,0.35,0.05,0.15,0.0,0.2,0.05,0.15,0.0,0.0,0.05,0.0,0.0,0.0,20
11339,1030166975,TRAFICANT,JAMES,H,OH,M,D,17.0,voting,19940525,1941-05-08,1941,1994,53,103113390,0.0,8,0,1,0,0,0,0,0,1,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
11936,1030167621,FARR,SAM,H,CA,M,D,17.0,voting,19940526,1941-07-04,1941,1994,53,103119360,0.0,1,8,9,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.4444444444444444,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11642,1030168270,BINGAMAN,JEFF,S,NM,M,D,,voting,19940607,1943-10-03,1943,1994,51,103116421,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11062,1030168586,MOSELEY BRAUN,CAROL,S,IL,F,D,,voting,19940608,1947-08-16,1947,1994,47,103110621,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11220,1030168693,THURMOND,J.,S,SC,M,R,,voting,19940608,1902-12-05,1902,1994,92,103112201,0.0,4,3,10,0,1,0,0,0,0,0,0,0,0,0.2222222222222222,0.16666666666666666,0.5555555555555556,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11379,1030169634,MCINNIS,SCOTT,H,CO,M,R,3.0,voting,19940609,1953-05-09,1953,1994,41,103113790,0.0,3,2,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11693,1030170776,LEWIS,JERRY,H,CA,M,R,40.0,voting,19940610,1934-10-21,1934,1994,60,103116930,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11025,1030172092,FORD,WENDELL,S,KY,M,D,,voting,19940615,1924-09-08,1924,1994,70,103110251,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10840,1030172155,MITCHELL,GEORGE,S,ME,M,D,,voting,19940615,1933-08-20,1933,1994,61,103108401,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12096,1030174359,REID,HARRY,S,NV,M,D,,voting,19940616,1939-12-02,1939,1994,55,103120961,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11832,1030174692,DURBIN,RICHARD,H,IL,M,D,20.0,voting,19940617,1944-11-21,1944,1994,50,103118320,0.0,1,1,0,0,6,2,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10847,1030177893,RIEGLE,DONALD,S,MI,M,D,,voting,19940623,1938-02-04,1938,1994,56,103108471,0.0,1,1,0,0,8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12170,1030178384,WATERS,MAXINE,H,CA,F,D,35.0,voting,19940623,1938-08-15,1938,1994,56,103121700,0.0,6,1,2,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10840,1030178803,MITCHELL,GEORGE,S,ME,M,D,,voting,19940624,1933-08-20,1933,1994,61,103108401,0.0,4,5,0,0,1,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,1030179194,HOLLINGS,ERNEST,S,SC,M,D,,voting,19940627,1922-01-01,1922,1994,72,103112531,0.0,1,0,8,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11305,1030179296,HANSEN,JAMES,H,UT,M,R,1.0,voting,19940627,1932-08-14,1932,1994,62,103113050,0.0,1,6,2,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11217,1030179382,STOKES,LOUIS,H,OH,M,D,11.0,voting,19940627,1925-02-23,1925,1994,69,103112170,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11080,1030180873,SMITH,NEAL,H,IA,M,D,4.0,voting,19940628,1920-03-23,1920,1994,74,103110800,0.0,0,3,0,4,0,2,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11080,1030180983,SMITH,NEAL,H,IA,M,D,4.0,voting,19940628,1920-03-23,1920,1994,74,103110800,0.0,4,5,0,0,1,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11217,1030182360,STOKES,LOUIS,H,OH,M,D,11.0,voting,19940629,1925-02-23,1925,1994,69,103112170,0.0,6,0,3,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11154,1030183250,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19940630,1940-07-30,1940,1994,54,103111540,0.0,1,3,0,2,4,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11638,1030183270,FILNER,BOB,H,CA,M,D,50.0,voting,19940630,1942-09-04,1942,1994,52,103116380,0.0,2,2,1,3,0,1,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11816,1030185560,FEINSTEIN,DIANNE,S,CA,F,D,,voting,19940701,1933-06-22,1933,1994,61,103118161,0.0,6,0,3,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11406,1030186788,CUNNINGHAM,RANDALL,H,CA,M,R,51.0,voting,19940712,1941-12-08,1941,1994,53,103114060,0.0,5,3,1,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11408,1030186876,DELAY,THOMAS,H,TX,M,R,22.0,voting,19940712,1947-04-08,1947,1994,47,103114080,0.0,3,2,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11817,1030187050,HATCH,ORRIN,S,UT,M,R,,voting,19940713,1934-03-22,1934,1994,60,103118171,0.0,2,2,3,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10902,1030187111,EXON,J.,S,NE,M,D,,voting,19940713,1921-08-09,1921,1994,73,103109021,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11425,1030187998,ISTOOK,ERNEST,H,OK,M,R,5.0,voting,19940713,1950-02-11,1950,1994,44,103114250,0.0,4,6,4,2,0,4,0,0,0,0,0,0,0,0.2,0.3,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11379,1030188210,MCINNIS,SCOTT,H,CO,M,R,3.0,voting,19940713,1953-05-09,1953,1994,41,103113790,0.0,4,2,2,1,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11693,1030188372,LEWIS,JERRY,H,CA,M,R,40.0,voting,19940714,1934-10-21,1934,1994,60,103116930,0.0,3,3,11,2,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.15789473684210525,0.5789473684210527,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
12018,1030189367,LEAHY,PATRICK,S,VT,M,D,,voting,19940714,1940-03-31,1940,1994,54,103120181,1.3915153577677903e-05,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,1030190415,DOLE,ROBERT,S,KS,M,R,,voting,19940715,1923-07-22,1923,1994,71,103110161,0.0,0,0,17,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11829,1030190967,COCHRAN,THAD,S,MS,M,R,,voting,19940719,1937-12-07,1937,1994,57,103118291,5.62646363096316e-19,3,2,4,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11822,1030191612,SANDERS,BERNARD,H,VT,M,I,0.0,voting,19940719,1941-09-08,1941,1994,53,103118220,0.0,2,4,2,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11066,1030191809,PACKWOOD,ROBERT,S,OR,M,R,,voting,19940720,1932-09-11,1932,1994,62,103110661,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11108,1030192537,COLLINS,CARDISS,H,IL,F,D,7.0,voting,19940720,1931-09-24,1931,1994,63,103111080,0.0,2,4,0,3,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11399,1030193336,BONILLA,HENRY,H,TX,M,R,23.0,voting,19940721,1954-01-02,1954,1994,40,103113990,0.0,0,1,7,1,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11535,1030195378,BIDEN,JOSEPH,S,DE,M,D,,voting,19940722,1942-11-20,1942,1994,52,103115351,0.0,3,4,0,2,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,1030195619,HOLLINGS,ERNEST,S,SC,M,D,,voting,19940722,1922-01-01,1922,1994,72,103112531,0.0,1,2,2,4,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11410,1030196711,DORGAN,BYRON,S,ND,M,D,,voting,19940726,1942-05-14,1942,1994,52,103114101,0.0,0,0,4,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10878,1030196757,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19940726,1943-07-28,1943,1994,51,103108781,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11016,1030196913,DOLE,ROBERT,S,KS,M,R,,voting,19940726,1923-07-22,1923,1994,71,103110161,4.050213224045891e-16,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11189,1030197574,HELMS,JESSE,S,NC,M,R,,voting,19940727,1921-10-18,1921,1994,73,103111891,0.0,1,5,1,2,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
