speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_6,cluster_2,cluster_1,cluster_5,cluster_11,cluster_8,cluster_0,cluster_13,cluster_3,cluster_4,cluster_7,cluster_9,cluster_12,cluster_10,cluster_6_p,cluster_2_p,cluster_1_p,cluster_5_p,cluster_11_p,cluster_8_p,cluster_0_p,cluster_13_p,cluster_3_p,cluster_4_p,cluster_7_p,cluster_9_p,cluster_12_p,cluster_10_p,n
11360,1030159333,DOMENICI,PETE,S,NM,M,R,,voting,19940510,1932-05-07,1932,1994,62,0.0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10840,1030159379,MITCHELL,GEORGE,S,ME,M,D,,voting,19940510,1933-08-20,1933,1994,61,0.0,3,0,0,0,1,0,0,0,0,6,0,0,0,0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,10
11154,1030159736,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19940511,1940-07-30,1940,1994,54,0.0,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
11696,1030160057,MANZULLO,DONALD,H,IL,M,R,16.0,voting,19940512,1944-03-24,1944,1994,50,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11735,1030160675,BAUCUS,MAX,S,MT,M,D,,voting,19940512,1941-12-11,1941,1994,53,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11150,1030160855,ROBB,CHARLES,S,VA,M,D,,voting,19940512,1939-06-26,1939,1994,55,0.0,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10878,1030161155,BRADLEY,WILLIAM,S,NJ,M,D,,voting,19940513,1943-07-28,1943,1994,51,0.0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11735,1030161479,BAUCUS,MAX,S,MT,M,D,,voting,19940517,1941-12-11,1941,1994,53,0.0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11735,1030161481,BAUCUS,MAX,S,MT,M,D,,voting,19940517,1941-12-11,1941,1994,53,7.303776762774445e-08,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11735,1030161491,BAUCUS,MAX,S,MT,M,D,,voting,19940517,1941-12-11,1941,1994,53,0.000386884816384,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11021,1030161555,FAIRCLOTH,DUNCAN,S,NC,M,R,,voting,19940517,1928-01-14,1928,1994,66,0.0,2,5,0,1,0,2,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10862,1030161611,WALLOP,MALCOLM,S,WY,M,R,,voting,19940517,1933-02-27,1933,1994,61,0.0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11283,1030161775,BONIOR,DAVID,H,MI,M,D,10.0,voting,19940517,1945-06-06,1945,1994,49,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11095,1030162232,BEVILL,TOM,H,AL,M,D,4.0,voting,19940517,1921-03-27,1921,1994,73,0.0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11647,1030162360,LIEBERMAN,JOSEPH,S,CT,M,D,,voting,19940518,1942-02-24,1942,1994,52,0.0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10840,1030162406,MITCHELL,GEORGE,S,ME,M,D,,voting,19940518,1933-08-20,1933,1994,61,0.0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11735,1030162564,BAUCUS,MAX,S,MT,M,D,,voting,19940518,1941-12-11,1941,1994,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11150,1030162591,ROBB,CHARLES,S,VA,M,D,,voting,19940518,1939-06-26,1939,1994,55,0.0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11735,1030162691,BAUCUS,MAX,S,MT,M,D,,voting,19940518,1941-12-11,1941,1994,53,0.0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11055,1030163988,MATHEWS,HARLAN,S,TN,M,D,,voting,19940519,1927-01-17,1927,1994,67,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11535,1030164119,BIDEN,JOSEPH,S,DE,M,D,,voting,19940519,1942-11-20,1942,1994,52,0.0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10819,1030164181,DECONCINI,DENNIS,S,AZ,M,D,,voting,19940519,1937-05-08,1937,1994,57,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10821,1030164205,DURENBERGER,DAVID,S,MN,M,R,,voting,19940519,1934-08-19,1934,1994,60,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10821,1030164944,DURENBERGER,DAVID,S,MN,M,R,,voting,19940523,1934-08-19,1934,1994,60,0.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
10880,1030165459,BROWN,GEORGE,S,CO,M,R,,voting,19940524,1940-02-12,1940,1994,54,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10880,1030165460,BROWN,GEORGE,S,CO,M,R,,voting,19940524,1940-02-12,1940,1994,54,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12096,1030165612,REID,HARRY,S,NV,M,D,,voting,19940524,1939-12-02,1939,1994,55,0.0,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10880,1030166335,BROWN,GEORGE,S,CO,M,R,,voting,19940525,1940-02-12,1940,1994,54,0.0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10880,1030166463,BROWN,GEORGE,S,CO,M,R,,voting,19940525,1940-02-12,1940,1994,54,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,1030166764,LEAHY,PATRICK,S,VT,M,D,,voting,19940525,1940-03-31,1940,1994,54,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10914,1030166791,HATFIELD,MARK,S,OR,M,R,,voting,19940525,1922-07-12,1922,1994,72,0.0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11183,1030167080,FURSE,ELIZABETH,H,OR,F,D,1.0,voting,19940525,1936-10-13,1936,1994,58,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11440,1030167394,OWENS,MAJOR,H,NY,M,D,11.0,voting,19940525,1936-06-28,1936,1994,58,0.0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11179,1030167698,FAZIO,VICTOR,H,CA,M,D,3.0,voting,19940526,1942-10-11,1942,1994,52,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11959,1030168333,GRASSLEY,CHARLES,S,IA,M,R,,voting,19940607,1933-09-17,1933,1994,61,0.0,13,2,1,0,0,2,0,0,0,0,0,0,0,0,0.7222222222222222,0.1111111111111111,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11577,1030169242,LINDER,JOHN,H,GA,M,R,4.0,voting,19940609,1942-09-09,1942,1994,52,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11590,1030169304,MURTHA,JOHN,H,PA,M,D,12.0,voting,19940609,1932-06-17,1932,1994,62,0.0,1,0,1,6,1,0,1,0,0,0,0,0,0,0,0.1,0.0,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10962,1030170334,PELL,CLAIBORNE,S,RI,M,D,,voting,19940610,1918-11-22,1918,1994,76,0.0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11959,1030171287,GRASSLEY,CHARLES,S,IA,M,R,,voting,19940614,1933-09-17,1933,1994,61,0.0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11016,1030171874,DOLE,ROBERT,S,KS,M,R,,voting,19940614,1923-07-22,1923,1994,71,0.0,1,3,0,0,0,1,5,0,0,0,0,0,0,0,0.1,0.3,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11183,1030173452,FURSE,ELIZABETH,H,OR,F,D,1.0,voting,19940616,1936-10-13,1936,1994,58,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11840,1030173754,ROBERTS,PAT,H,KS,M,R,1.0,voting,19940616,1936-04-20,1936,1994,58,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11068,1030173805,PENNY,TIMOTHY,H,MN,M,D,1.0,voting,19940616,1951-11-19,1951,1994,43,0.0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11031,1030173837,GRANDY,FREDERICK,H,IA,M,R,5.0,voting,19940616,1948-06-29,1948,1994,46,0.0,5,6,1,4,0,0,2,0,0,0,0,0,0,0,0.2777777777777778,0.3333333333333333,0.05555555555555555,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11645,1030174514,KOHL,HERBERT,S,WI,M,D,,voting,19940616,1935-02-07,1935,1994,59,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11741,1030175130,HARKIN,THOMAS,S,IA,M,D,,voting,19940620,1939-11-19,1939,1994,55,0.0,10,0,1,2,0,0,6,0,0,0,0,0,0,0,0.5263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11143,1030176116,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19940621,1927-03-16,1927,1994,67,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11123,1030176708,GORTON,T.,S,WA,M,R,,voting,19940622,1928-01-08,1928,1994,66,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11024,1030177212,FOLEY,THOMAS,H,WA,M,D,5.0,voting,19940622,1929-03-06,1929,1994,65,0.0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11451,1030177396,SPECTER,ARLEN,S,PA,M,R,,voting,19940623,1930-02-12,1930,1994,64,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11642,1030177864,BINGAMAN,JEFF,S,NM,M,D,,voting,19940623,1943-10-03,1943,1994,51,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11129,1030178030,HOKE,MARTIN,H,OH,M,R,10.0,voting,19940623,1952-05-18,1952,1994,42,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11514,1030178138,REGULA,RALPH,H,OH,M,R,16.0,voting,19940623,1924-12-03,1924,1994,70,0.0,1,3,1,4,0,0,1,0,0,0,0,0,0,0,0.1,0.3,0.1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11897,1030178762,COATS,DANIEL,S,IN,M,R,,voting,19940624,1943-05-16,1943,1994,51,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11085,1030179052,UNSOELD,JOLENE,H,WA,F,D,3.0,voting,19940624,1931-12-03,1931,1994,63,0.0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11395,1030179170,BENNETT,ROBERT,S,UT,M,R,,voting,19940627,1933-09-18,1933,1994,61,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11714,1030179673,STEARNS,CLIFFORD,H,FL,M,R,6.0,voting,19940627,1941-04-16,1941,1994,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11143,1030180595,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19940628,1927-03-16,1927,1994,67,0.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11587,1030182822,MOLLOHAN,ALAN,H,WV,M,D,1.0,voting,19940629,1943-05-14,1943,1994,51,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11679,1030183257,DREIER,DAVID,H,CA,M,R,28.0,voting,19940630,1952-07-05,1952,1994,42,0.0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11040,1030183654,KEMPTHORNE,DIRK,S,ID,M,R,,voting,19940630,1951-10-29,1951,1994,43,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11388,1030183782,STEVENS,TED,S,AK,M,R,,voting,19940630,1923-11-18,1923,1994,71,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11251,1030184113,GRAHAM,BOB,S,FL,M,D,,voting,19940630,1936-11-09,1936,1994,58,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11398,1030184313,BOND,CHRISTOPHER,S,MO,M,R,,voting,19940701,1939-03-06,1939,1994,55,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11897,1030185837,COATS,DANIEL,S,IN,M,R,,voting,19940701,1943-05-16,1943,1994,51,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11366,1030186438,GOSS,PORTER,H,FL,M,R,14.0,voting,19940712,1938-11-26,1938,1994,56,0.0,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11199,1030188189,MOLINARI,SUSAN,H,NY,F,R,13.0,voting,19940713,1958-03-27,1958,1994,36,0.0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11903,1030188637,CONYERS,JOHN,H,MI,M,D,14.0,voting,19940714,1929-05-16,1929,1994,65,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11408,1030188893,DELAY,THOMAS,H,TX,M,R,22.0,voting,19940714,1947-04-08,1947,1994,47,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11238,1030189226,COVERDELL,PAUL,S,GA,M,R,,voting,19940714,1939-01-20,1939,1994,55,0.0,9,1,1,7,1,0,1,0,0,0,0,0,0,0,0.45,0.05,0.05,0.35,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11870,1030189846,BOXER,BARBARA,S,CA,F,D,,voting,19940714,1940-11-11,1940,1994,54,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11028,1030190331,GLENN,JOHN,S,OH,M,D,,voting,19940715,1921-07-18,1921,1994,73,0.0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11028,1030190384,GLENN,JOHN,S,OH,M,D,,voting,19940715,1921-07-18,1921,1994,73,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,1030190927,LEAHY,PATRICK,S,VT,M,D,,voting,19940719,1940-03-31,1940,1994,54,0.0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11422,1030191300,HEFLEY,JOEL,H,CO,M,R,5.0,voting,19940719,1935-04-18,1935,1994,59,0.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11286,1030193909,BURNS,CONRAD,S,MT,M,R,,voting,19940721,1935-01-25,1935,1994,59,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11184,1030194877,GINGRICH,NEWTON,H,GA,M,R,6.0,voting,19940722,1943-06-17,1943,1994,51,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11897,1030194978,COATS,DANIEL,S,IN,M,R,,voting,19940722,1943-05-16,1943,1994,51,0.0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10993,1030195169,WOFFORD,HARRIS,S,PA,M,D,,voting,19940722,1926-04-09,1926,1994,68,0.0,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11028,1030195469,GLENN,JOHN,S,OH,M,D,,voting,19940722,1921-07-18,1921,1994,73,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11648,1030195478,LUGAR,RICHARD,S,IN,M,R,,voting,19940722,1932-04-04,1932,1994,62,0.0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11744,1030195515,LEVIN,CARL,S,MI,M,D,,voting,19940722,1934-06-28,1934,1994,60,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11253,1030195646,HOLLINGS,ERNEST,S,SC,M,D,,voting,19940722,1922-01-01,1922,1994,72,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11641,1030195861,AKAKA,DANIEL,S,HI,M,D,,voting,19940725,1924-09-11,1924,1994,70,0.0,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0.0,0.2,0.2,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
12039,1030195938,MCCAIN,JOHN,S,AZ,M,R,,voting,19940725,1936-08-29,1936,1994,58,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11286,1030196002,BURNS,CONRAD,S,MT,M,R,,voting,19940725,1935-01-25,1935,1994,59,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,1030196036,KENNEDY,EDWARD,S,MA,M,D,,voting,19940725,1932-02-22,1932,1994,62,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10980,1030196042,SIMPSON,ALAN,S,WY,M,R,,voting,19940725,1931-09-02,1931,1994,63,0.0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10916,1030196075,HEFLIN,HOWELL,S,AL,M,D,,voting,19940725,1921-06-19,1921,1994,73,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11577,1030196512,LINDER,JOHN,H,GA,M,R,4.0,voting,19940726,1942-09-09,1942,1994,52,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11670,1030196676,BURTON,DAN,H,IN,M,R,6.0,voting,19940726,1938-06-21,1938,1994,56,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12039,1030196870,MCCAIN,JOHN,S,AZ,M,R,,voting,19940726,1936-08-29,1936,1994,58,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12062,1030196987,MURRAY,PATTY,S,WA,F,D,,voting,19940726,1950-10-11,1950,1994,44,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
10993,1030196988,WOFFORD,HARRIS,S,PA,M,D,,voting,19940726,1926-04-09,1926,1994,68,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
