speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_1,cluster_11,cluster_0,cluster_5,cluster_2,cluster_9,cluster_12,cluster_3,cluster_10,cluster_7,cluster_23,cluster_6,cluster_13,cluster_19,cluster_8,cluster_15,cluster_16,cluster_18,cluster_4,cluster_14,cluster_21,cluster_22,cluster_17,cluster_20,cluster_1_p,cluster_11_p,cluster_0_p,cluster_5_p,cluster_2_p,cluster_9_p,cluster_12_p,cluster_3_p,cluster_10_p,cluster_7_p,cluster_23_p,cluster_6_p,cluster_13_p,cluster_19_p,cluster_8_p,cluster_15_p,cluster_16_p,cluster_18_p,cluster_4_p,cluster_14_p,cluster_21_p,cluster_22_p,cluster_17_p,cluster_20_p,n
11233,1060182158,CAMPBELL,TOM,H,CA,M,R,15.0,voting,20000913,1952-08-14,1952,2000,48,0.0,0,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11771,1060182167,MCKEON,HOWARD,H,CA,M,R,25.0,voting,20000913,1938-09-09,1938,2000,62,0.0,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11963,1060182839,GREEN,GENE,H,TX,M,D,29.0,voting,20000914,1947-10-17,1947,2000,53,0.0,0,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12133,1060185015,SESSIONS,PETE,H,TX,M,R,5.0,voting,20000920,1955-03-22,1955,2000,45,0.0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11746,1070000999,ROCKEFELLER,JOHN,S,WV,M,D,,voting,20010122,1937-06-18,1937,2001,64,0.0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11385,1070001379,SMITH,GORDON,S,OR,M,R,,voting,20010124,1952-05-25,1952,2001,49,0.0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12112,1070002157,ROYCE,EDWARD,H,CA,M,R,39.0,voting,20010131,1951-10-12,1951,2001,50,0.0,0,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11222,1070005049,TORRICELLI,ROBERT,S,NJ,M,D,,voting,20010215,1951-08-27,1951,2001,50,0.0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11647,1070006410,LIEBERMAN,JOSEPH,S,CT,M,D,,voting,20010228,1942-02-24,1942,2001,59,0.0,0,1,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11230,1070030802,BREAUX,JOHN,S,LA,M,D,,voting,20010521,1944-03-01,1944,2001,57,0.0,0,1,0,1,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11700,1070062621,PAUL,RONALD,H,TX,M,R,14.0,voting,20010906,1935-08-20,1935,2001,66,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11914,1070071436,DAVIS,DANNY,H,IL,M,D,7.0,voting,20011004,1941-09-06,1941,2001,60,0.0,1,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1070076736,DOMENICI,PETE,S,NM,M,R,,voting,20011024,1932-05-07,1932,2001,69,0.0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11432,1070085015,LINCOLN,BLANCHE,S,AR,F,D,,voting,20011127,1960-09-30,1960,2001,41,0.0,0,4,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11700,1070101365,PAUL,RONALD,H,TX,M,R,14.0,voting,20020207,1935-08-20,1935,2002,67,0.0,0,4,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11317,1070104562,MEEK,CARRIE,H,FL,F,D,17.0,voting,20020214,1926-04-29,1926,2002,76,0.0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11412,1070107331,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20020301,1953-03-02,1953,2002,49,0.0,0,3,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11836,1070107439,MCCONNELL,MITCH,S,KY,M,R,,voting,20020304,1942-02-20,1942,2002,60,0.0,1,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11409,1070113997,DODD,CHRISTOPHER,S,CT,M,D,,voting,20020409,1944-05-27,1944,2002,58,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11983,1070114331,HOYER,STENY,H,MD,M,D,5.0,voting,20020409,1939-06-14,1939,2002,63,0.0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11253,1070135414,HOLLINGS,ERNEST,S,SC,M,D,,voting,20020610,1922-01-01,1922,2002,80,0.0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12112,1070136006,ROYCE,EDWARD,H,CA,M,R,39.0,voting,20020611,1951-10-12,1951,2002,51,0.0,0,3,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11306,1070151685,HILLEARY,VAN,H,TN,M,R,4.0,voting,20020722,1959-06-20,1959,2002,43,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11972,1070159203,HASTINGS,ALCEE,H,FL,M,D,23.0,voting,20020904,1936-09-05,1936,2002,66,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11294,1070170692,CORZINE,JON,S,NJ,M,D,,voting,20021008,1947-01-01,1947,2002,55,0.0,2,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12053,1070175761,MIKULSKI,BARBARA,S,MD,F,D,,voting,20021114,1936-07-20,1936,2002,66,0.0,0,4,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11567,1080000829,HOEKSTRA,PETER,H,MI,M,R,2.0,voting,20030108,1953-10-30,1953,2003,50,0.0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11356,1080013222,CRAIG,LARRY,S,ID,M,R,,voting,20030303,1945-07-20,1945,2003,58,0.0,2,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11360,1080014509,DOMENICI,PETE,S,NM,M,R,,voting,20030305,1932-05-07,1932,2003,71,0.0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12160,1080016066,TURNER,MICHAEL,H,OH,M,R,3.0,voting,20030311,1960-01-11,1960,2003,43,0.0,0,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,1080025245,LEAHY,PATRICK,S,VT,M,D,,voting,20030401,1940-03-31,1940,2003,63,0.0,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11647,1080029152,LIEBERMAN,JOSEPH,S,CT,M,D,,voting,20030409,1942-02-24,1942,2003,61,0.0,0,0,0,0,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11877,1080029789,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20030410,1950-12-23,1950,2003,53,0.0,1,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11817,1080035600,HATCH,ORRIN,S,UT,M,R,,voting,20030508,1934-03-22,1934,2003,69,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11664,1080039966,BIGGERT,JUDY,H,IL,F,R,13.0,voting,20030515,1937-08-15,1937,2003,66,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11903,1080048714,CONYERS,JOHN,H,MI,M,D,14.0,voting,20030606,1929-05-16,1929,2003,74,0.0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12006,1080057563,KING,STEVE,H,IA,M,R,5.0,voting,20030625,1949-05-28,1949,2003,54,0.0,0,3,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11286,1080073238,BURNS,CONRAD,S,MT,M,R,,voting,20030728,1935-01-25,1935,2003,68,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12133,1080088377,SESSIONS,PETE,H,TX,M,R,32.0,voting,20031008,1955-03-22,1955,2003,48,0.0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
11349,1080106897,BELL,CHRIS,H,TX,M,D,25.0,voting,20031117,1959-11-23,1959,2003,44,0.0,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11813,1080115500,CARPER,THOMAS,S,DE,M,D,,voting,20040128,1947-01-23,1947,2004,57,0.0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11615,1080115552,TIAHRT,TODD,H,KS,M,R,4.0,voting,20040128,1951-06-15,1951,2004,53,0.0,0,4,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11959,1080119839,GRASSLEY,CHARLES,S,IA,M,R,,voting,20040223,1933-09-17,1933,2004,71,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11816,1080120680,FEINSTEIN,DIANNE,S,CA,F,D,,voting,20040225,1933-06-22,1933,2004,71,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11299,1080134507,FRIST,WILLIAM,S,TN,M,R,,voting,20040406,1952-02-22,1952,2004,52,0.0,1,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12018,1080147516,LEAHY,PATRICK,S,VT,M,D,,voting,20040519,1940-03-31,1940,2004,64,0.0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11870,1080149752,BOXER,BARBARA,S,CA,F,D,,voting,20040602,1940-11-11,1940,2004,64,0.0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11396,1080152810,BILIRAKIS,MICHAEL,H,FL,M,R,9.0,voting,20040614,1930-07-16,1930,2004,74,0.0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11670,1080158127,BURTON,DAN,H,IN,M,R,5.0,voting,20040621,1938-06-21,1938,2004,66,0.0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12155,1080158201,TIBERI,PATRICK,H,OH,M,R,12.0,voting,20040622,1962-10-21,1962,2004,42,0.0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11761,1080163010,GINGREY,PHIL,H,GA,M,R,11.0,voting,20040625,1942-07-10,1942,2004,62,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11615,1080164714,TIAHRT,TODD,H,KS,M,R,4.0,voting,20040707,1951-06-15,1951,2004,53,0.0,1,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11359,1080165696,DOLE,ELIZABETH,S,NC,F,R,,voting,20040709,1936-07-29,1936,2004,68,0.0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12112,1080166391,ROYCE,EDWARD,H,CA,M,R,40.0,voting,20040712,1951-10-12,1951,2004,53,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11299,1090001267,FRIST,WILLIAM,S,TN,M,R,,voting,20050124,1952-02-22,1952,2005,53,0.0,0,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12117,1090012394,RYAN,TIM,H,OH,M,D,17.0,voting,20050314,1973-07-16,1973,2005,32,0.0,0,2,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11360,1090013722,DOMENICI,PETE,S,NM,M,R,,voting,20050315,1932-05-07,1932,2005,73,0.0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11745,1090016403,PRYOR,MARK,S,AR,M,D,,voting,20050317,1963-01-10,1963,2005,42,0.0,0,5,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12093,1090018068,RANGEL,CHARLES,H,NY,M,D,15.0,voting,20050406,1930-06-11,1930,2005,75,0.0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11877,1090029074,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20050510,1950-12-23,1950,2005,55,0.0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12141,1090033002,SLAUGHTER,LOUISE,H,NY,F,D,28.0,voting,20050519,1929-08-14,1929,2005,76,0.0,1,0,0,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11639,1090039756,OBAMA,BARACK,S,IL,M,D,,voting,20050613,1961-08-04,1961,2005,44,0.0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11744,1090042040,LEVIN,CARL,S,MI,M,D,,voting,20050616,1934-06-28,1934,2005,71,0.0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
