speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_2,cluster_3,cluster_1,cluster_0,cluster_6,cluster_8,cluster_4,cluster_9,cluster_7,cluster_10,cluster_5_p,cluster_2_p,cluster_3_p,cluster_1_p,cluster_0_p,cluster_6_p,cluster_8_p,cluster_4_p,cluster_9_p,cluster_7_p,cluster_10_p,n
11831,1110103180,CORNYN,JOHN,S,TX,M,R,,voting,20091202,1952-02-02,1952,2009,57,0.0,4,0,8,2,1,5,0,0,0,0,0,0.2,0.0,0.4,0.1,0.05,0.25,0.0,0.0,0.0,0.0,0.0,20
12018,1110104350,LEAHY,PATRICK,S,VT,M,D,,voting,20091203,1940-03-31,1940,2009,69,0.0,0,1,5,2,1,10,0,0,0,0,0,0.0,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,19
11735,1110104557,BAUCUS,MAX,S,MT,M,D,,voting,20091204,1941-12-11,1941,2009,68,0.0,4,2,4,5,0,3,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,18
11831,1110105038,CORNYN,JOHN,S,TX,M,R,,voting,20091205,1952-02-02,1952,2009,57,0.0,0,2,0,2,0,6,0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
11878,1110105232,BURR,RICHARD,S,NC,M,R,,voting,20091205,1955-11-30,1955,2009,54,0.0,1,7,2,6,0,11,1,0,0,0,0,0.03571428571428571,0.25,0.07142857142857142,0.21428571428571427,0.0,0.39285714285714285,0.03571428571428571,0.0,0.0,0.0,0.0,28
11726,1110105635,KERRY,JOHN,S,MA,M,D,,voting,20091207,1943-12-11,1943,2009,66,0.0,1,1,1,4,1,1,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11757,1110105654,COBURN,THOMAS,S,OK,M,R,,voting,20091207,1948-03-14,1948,2009,61,0.0,1,1,1,4,0,3,0,0,0,0,0,0.1,0.1,0.1,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
12145,1110105850,SMITH,LAMAR,H,TX,M,R,21.0,voting,20091207,1947-11-19,1947,2009,62,0.0,0,3,5,2,0,0,0,0,0,0,0,0.0,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11621,1110106033,KAUFMAN,EDWARD,S,DE,M,D,,voting,20091208,1939-03-15,1939,2009,70,0.0,1,2,4,0,8,5,0,0,0,0,0,0.05,0.1,0.2,0.0,0.4,0.25,0.0,0.0,0.0,0.0,0.0,20
11842,1110106043,SHAHEEN,JEANNE,S,NH,F,D,,voting,20091208,1947-01-28,1947,2009,62,0.0,0,3,0,1,0,6,0,0,0,0,0,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
11740,1110106045,HAGAN,KAY,S,NC,F,D,,voting,20091208,1953-05-26,1953,2009,56,0.0,0,1,1,2,1,5,0,0,0,0,0,0.0,0.1,0.1,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,10
11738,1110106052,BEGICH,MARK,S,AK,M,D,,voting,20091208,1962-03-30,1962,2009,47,0.0,0,4,3,0,0,12,0,0,0,0,0,0.0,0.21052631578947367,0.15789473684210525,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,19
11844,1110106054,WARNER,MARK,S,VA,M,D,,voting,20091208,1954-12-15,1954,2009,55,0.0,1,0,0,0,1,8,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,10
11750,1110106666,BARROW,JOHN,H,GA,M,D,12.0,voting,20091208,1955-10-31,1955,2009,54,0.0,0,1,0,2,0,6,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,9
11646,1110107069,KYL,JON,S,AZ,M,R,,voting,20091209,1942-04-25,1942,2009,67,0.0,1,1,6,1,0,1,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11840,1110107138,ROBERTS,PAT,S,KS,M,R,,voting,20091209,1936-04-20,1936,2009,73,0.0,0,1,3,0,0,3,3,0,0,0,0,0.0,0.1,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,10
11738,1110107175,BEGICH,MARK,S,AK,M,D,,voting,20091209,1962-03-30,1962,2009,47,0.0,3,1,1,4,0,0,0,0,0,0,0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11870,1110107178,BOXER,BARBARA,S,CA,F,D,,voting,20091209,1940-11-11,1940,2009,69,0.0,3,0,5,2,0,0,0,0,0,0,0,0.3,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11530,1110107242,ARCURI,MICHAEL,H,NY,M,D,24.0,voting,20091209,1959-06-11,1959,2009,50,0.0,1,13,3,0,0,2,0,0,0,0,0,0.05263157894736842,0.6842105263157895,0.15789473684210525,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,19
11557,1110107303,ETHERIDGE,BOB,H,NC,M,D,2.0,voting,20091209,1941-08-07,1941,2009,68,0.0,0,4,4,0,0,1,0,0,0,0,0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11978,1110107338,HIMES,JAMES,H,CT,M,D,4.0,voting,20091209,1966-07-05,1966,2009,43,0.0,1,9,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12162,1110107341,VAN HOLLEN,CHRIS,H,MD,M,D,8.0,voting,20091209,1959-01-10,1959,2009,50,0.0,0,2,2,2,4,0,0,0,0,0,0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
12004,1110107342,KIND,RON,H,WI,M,D,3.0,voting,20091209,1963-03-16,1963,2009,46,0.0,3,5,5,2,1,3,1,0,0,0,0,0.15,0.25,0.25,0.1,0.05,0.15,0.05,0.0,0.0,0.0,0.0,20
12013,1110107343,LANGEVIN,JAMES,H,RI,M,D,2.0,voting,20091209,1964-04-22,1964,2009,45,0.0,0,2,1,1,0,5,0,0,0,0,0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,9
11765,1110107345,HOLT,RUSH,H,NJ,M,D,12.0,voting,20091209,1948-10-15,1948,2009,61,0.0,2,6,7,4,0,0,0,0,0,0,0,0.10526315789473684,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11680,1110107603,FRANK,BARNEY,H,MA,M,D,4.0,voting,20091209,1940-03-31,1940,2009,69,0.0,0,1,0,0,8,0,0,1,0,0,0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,10
11713,1110107618,STARK,FORTNEY,H,CA,M,D,13.0,voting,20091209,1931-11-11,1931,2009,78,0.0,0,9,1,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11741,1110107902,HARKIN,THOMAS,S,IA,M,D,,voting,20091210,1939-11-19,1939,2009,70,0.0,1,2,2,1,0,4,0,0,0,0,0,0.1,0.2,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
12162,1110108184,VAN HOLLEN,CHRIS,H,MD,M,D,8.0,voting,20091210,1959-01-10,1959,2009,50,0.0,1,0,2,3,0,4,0,0,0,0,0,0.1,0.0,0.2,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
11765,1110108188,HOLT,RUSH,H,NJ,M,D,12.0,voting,20091210,1948-10-15,1948,2009,61,0.0,0,3,3,0,3,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9
11972,1110108246,HASTINGS,ALCEE,H,FL,M,D,23.0,voting,20091210,1936-09-05,1936,2009,73,0.0,1,1,4,1,1,2,0,0,0,0,0,0.1,0.1,0.4,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,10
11664,1110108267,BIGGERT,JUDY,H,IL,F,R,13.0,voting,20091210,1937-08-15,1937,2009,72,0.0,0,3,0,1,0,6,0,0,0,0,0,0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,10
11918,1110108651,DELAURO,ROSA,H,CT,F,D,3.0,voting,20091210,1943-03-02,1943,2009,66,0.0,0,0,3,2,0,4,1,0,0,0,0,0.0,0.0,0.3,0.2,0.0,0.4,0.1,0.0,0.0,0.0,0.0,10
11545,1110108826,CASTLE,MICHAEL,H,DE,M,R,0.0,voting,20091211,1939-07-02,1939,2009,70,0.0,0,8,1,0,0,1,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
12051,1110108855,MEEKS,GREGORY,H,NY,M,D,6.0,voting,20091211,1953-09-25,1953,2009,56,0.0,0,5,0,2,0,3,0,0,0,0,0,0.0,0.5,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
11920,1110108897,DENT,CHARLES,H,PA,M,R,15.0,voting,20091211,1960-05-24,1960,2009,49,0.0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11746,1110109315,ROCKEFELLER,JOHN,S,WV,M,D,,voting,20091211,1937-06-18,1937,2009,72,0.0,0,2,5,0,3,0,0,0,0,0,0,0.0,0.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
11842,1110109865,SHAHEEN,JEANNE,S,NH,F,D,,voting,20091214,1947-01-28,1947,2009,62,0.0,4,2,4,4,0,15,0,0,0,0,0,0.13793103448275862,0.06896551724137931,0.13793103448275862,0.13793103448275862,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,29
11650,1110109875,SNOWE,OLYMPIA,S,ME,F,R,,voting,20091214,1947-02-21,1947,2009,62,0.0,3,2,12,1,0,1,0,0,0,0,0,0.15789473684210525,0.10526315789473684,0.631578947368421,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
12021,1110109911,LEVIN,SANDER,H,MI,M,D,12.0,voting,20091214,1931-09-06,1931,2009,78,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11948,1110110067,FUDGE,MARCIA,H,OH,F,D,11.0,voting,20091214,1952-10-29,1952,2009,57,0.0,0,2,6,0,0,0,1,0,0,0,0,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9
12135,1110110198,SHELBY,RICHARD,S,AL,M,R,,voting,20091214,1934-05-06,1934,2009,75,0.0,0,2,8,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11410,1110110288,DORGAN,BYRON,S,ND,M,D,,voting,20091214,1942-05-14,1942,2009,67,0.0,0,2,1,0,0,7,0,0,0,0,0,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
11811,1110110426,CANTWELL,MARIA,S,WA,F,D,,voting,20091214,1958-10-13,1958,2009,51,0.0,0,5,5,0,3,7,0,0,0,0,0,0.0,0.25,0.25,0.0,0.15,0.35,0.0,0.0,0.0,0.0,0.0,20
11918,1110110729,DELAURO,ROSA,H,CT,F,D,3.0,voting,20091215,1943-03-02,1943,2009,66,0.0,1,0,6,1,0,2,0,0,0,0,0,0.1,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
12157,1110110993,TONKO,PAUL,H,NY,M,D,21.0,voting,20091215,1949-06-18,1949,2009,60,0.0,0,0,0,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
12157,1110110997,TONKO,PAUL,H,NY,M,D,21.0,voting,20091215,1949-06-18,1949,2009,60,0.0,0,1,5,7,1,4,1,0,0,0,0,0.0,0.05263157894736842,0.2631578947368421,0.3684210526315789,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,19
12157,1110111005,TONKO,PAUL,H,NY,M,D,21.0,voting,20091215,1949-06-18,1949,2009,60,0.0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11716,1110111010,SUTTON,BETTY,H,OH,F,D,13.0,voting,20091215,1963-07-31,1963,2009,46,0.0,2,4,2,0,2,0,0,0,0,0,0,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
12157,1110111011,TONKO,PAUL,H,NY,M,D,21.0,voting,20091215,1949-06-18,1949,2009,60,0.0,2,0,4,1,0,2,0,0,0,0,0,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
12056,1110111027,MOORE,GWEN,H,WI,F,D,4.0,voting,20091215,1951-04-18,1951,2009,58,0.0,2,2,4,0,0,1,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
11621,1110111168,KAUFMAN,EDWARD,S,DE,M,D,,voting,20091216,1939-03-15,1939,2009,70,0.0,6,0,0,0,14,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,20
11947,1110111751,FRELINGHUYSEN,RODNEY,H,NJ,M,R,11.0,voting,20091216,1946-04-29,1946,2009,63,0.0,1,3,1,0,3,2,0,0,0,0,0,0.1,0.3,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,10
12078,1110111802,PELOSI,NANCY,H,CA,F,D,8.0,voting,20091216,1940-03-26,1940,2009,69,0.0,6,1,4,3,1,2,1,0,0,0,0,0.3333333333333333,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,18
11655,1110111848,AKIN,W.,H,MO,M,R,2.0,voting,20091216,1947-07-05,1947,2009,62,0.0,1,1,7,0,2,1,8,0,0,0,0,0.05,0.05,0.35,0.0,0.1,0.05,0.4,0.0,0.0,0.0,0.0,20
11840,1110112351,ROBERTS,PAT,S,KS,M,R,,voting,20091218,1936-04-20,1936,2009,73,0.0,7,0,3,3,3,4,0,0,0,0,0,0.35,0.0,0.15,0.15,0.15,0.2,0.0,0.0,0.0,0.0,0.0,20
11742,1110112449,JOHNSON,TIM,S,SD,M,D,,voting,20091218,1946-12-28,1946,2009,63,0.0,4,0,5,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11735,1110112798,BAUCUS,MAX,S,MT,M,D,,voting,20091220,1941-12-11,1941,2009,68,0.0,5,0,2,1,0,2,0,0,0,0,0,0.5,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
12039,1110112930,MCCAIN,JOHN,S,AZ,M,R,,voting,20091220,1936-08-29,1936,2009,73,0.0,7,6,20,5,1,19,1,0,0,0,0,0.11864406779661017,0.1016949152542373,0.3389830508474576,0.0847457627118644,0.01694915254237288,0.3220338983050847,0.01694915254237288,0.0,0.0,0.0,0.0,59
11738,1110112934,BEGICH,MARK,S,AK,M,D,,voting,20091220,1962-03-30,1962,2009,47,0.0,2,1,11,4,0,1,0,1,0,0,0,0.1,0.05,0.55,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,20
11878,1110113106,BURR,RICHARD,S,NC,M,R,,voting,20091221,1955-11-30,1955,2009,54,0.0,0,2,9,3,2,3,1,0,0,0,0,0.0,0.1,0.45,0.15,0.1,0.15,0.05,0.0,0.0,0.0,0.0,20
11838,1110113337,REED,JOHN,S,RI,M,D,,voting,20091222,1949-11-12,1949,2009,60,0.0,1,5,3,0,2,6,1,0,0,0,0,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,18
11417,1110113610,GREGG,JUDD,S,NH,M,R,,voting,20091223,1947-02-14,1947,2009,62,0.0,4,9,6,6,1,2,0,0,0,0,0,0.14285714285714285,0.32142857142857145,0.21428571428571427,0.21428571428571427,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,28
11644,1110113652,HUTCHISON,KAY,S,TX,F,R,,voting,20091223,1943-07-22,1943,2009,66,0.0,1,7,0,1,0,1,0,0,0,0,0,0.1,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
12179,1110113885,WYDEN,RON,S,OR,M,D,,voting,20091223,1949-05-03,1949,2009,60,0.0,1,3,16,7,3,2,0,0,0,0,7,0.02564102564102564,0.07692307692307693,0.41025641025641024,0.1794871794871795,0.07692307692307693,0.05128205128205128,0.0,0.0,0.0,0.0,0.1794871794871795,39
11664,1110114256,BIGGERT,JUDY,H,IL,F,R,13.0,voting,20100113,1937-08-15,1937,2010,73,0.0,1,1,1,3,4,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
11864,1110114746,BLUMENAUER,EARL,H,OR,M,D,3.0,voting,20100119,1948-08-16,1948,2010,62,0.0,2,1,6,1,6,3,0,0,0,0,0,0.10526315789473684,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,19
11655,1110115479,AKIN,W.,H,MO,M,R,2.0,voting,20100120,1947-07-05,1947,2010,63,0.0,0,1,1,1,0,7,0,0,0,0,0,0.0,0.1,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
12102,1110115513,ROE,DAVID,H,TN,M,R,1.0,voting,20100120,1945-07-21,1945,2010,65,0.0,3,0,4,8,0,4,0,0,0,0,0,0.15789473684210525,0.0,0.21052631578947367,0.42105263157894735,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,19
11845,1110115903,GILLIBRAND,KIRSTEN,S,NY,F,D,,voting,20100121,1966-12-09,1966,2010,44,0.0,1,17,0,0,0,1,0,0,0,0,0,0.05263157894736842,0.8947368421052632,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
11818,1110116102,KLOBUCHAR,AMY,S,MN,F,D,,voting,20100122,1960-05-25,1960,2010,50,0.0,2,2,2,0,1,3,0,0,0,0,0,0.2,0.2,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,10
11650,1110116284,SNOWE,OLYMPIA,S,ME,F,R,,voting,20100125,1947-02-21,1947,2010,63,0.0,2,5,6,2,1,3,0,0,0,0,0,0.10526315789473684,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,19
12034,1110116792,MALONEY,CAROLYN,H,NY,F,D,14.0,voting,20100126,1946-02-19,1946,2010,64,0.0,0,1,1,1,0,7,0,0,0,0,0,0.0,0.1,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
11595,1110116806,PERRIELLO,THOMAS,H,VA,M,D,5.0,voting,20100126,1974-10-09,1974,2010,36,0.0,1,5,5,3,4,10,1,0,0,0,0,0.034482758620689655,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.13793103448275862,0.3448275862068966,0.034482758620689655,0.0,0.0,0.0,0.0,29
11595,1110116810,PERRIELLO,THOMAS,H,VA,M,D,5.0,voting,20100126,1974-10-09,1974,2010,36,0.0,1,0,2,2,0,5,0,0,0,0,0,0.1,0.0,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10
11595,1110116814,PERRIELLO,THOMAS,H,VA,M,D,5.0,voting,20100126,1974-10-09,1974,2010,36,0.0,0,3,0,0,0,7,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,10
11595,1110116822,PERRIELLO,THOMAS,H,VA,M,D,5.0,voting,20100126,1974-10-09,1974,2010,36,0.0,1,0,0,4,1,4,0,0,0,0,0,0.1,0.0,0.0,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,10
11547,1110116826,DAHLKEMPER,KATHLEEN,H,PA,F,D,3.0,voting,20100126,1957-12-10,1957,2010,53,0.0,10,7,5,10,4,0,0,1,0,0,0,0.2702702702702703,0.1891891891891892,0.13513513513513514,0.2702702702702703,0.10810810810810811,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,37
11595,1110116828,PERRIELLO,THOMAS,H,VA,M,D,5.0,voting,20100126,1974-10-09,1974,2010,36,0.0,0,1,4,1,0,13,1,0,0,0,0,0.0,0.05,0.2,0.05,0.0,0.65,0.05,0.0,0.0,0.0,0.0,20
11571,1110116945,KENNEDY,PATRICK,H,RI,M,D,1.0,voting,20100126,1967-07-14,1967,2010,43,0.0,0,0,0,0,9,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,10
12037,1110116976,MARKEY,EDWARD,H,MA,M,D,7.0,voting,20100126,1946-07-11,1946,2010,64,0.0,0,0,5,0,0,5,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10
11537,1110116986,BOUCHER,FREDERICK,H,VA,M,D,9.0,voting,20100126,1946-08-01,1946,2010,64,0.0,1,3,3,1,0,11,0,0,0,0,0,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,19
11995,1110117139,JOHNSON,EDDIE,H,TX,F,D,30.0,voting,20100126,1935-12-03,1935,2010,75,0.0,0,2,2,0,0,5,0,0,0,0,0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,9
11811,1110117583,CANTWELL,MARIA,S,WA,F,D,,voting,20100128,1958-10-13,1958,2010,52,0.0,1,5,1,0,2,0,0,1,0,0,0,0.1,0.5,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,10
11812,1110117623,CARDIN,BENJAMIN,S,MD,M,D,,voting,20100128,1943-10-05,1943,2010,67,0.0,0,1,9,2,0,5,2,1,0,0,0,0.0,0.05,0.45,0.1,0.0,0.25,0.1,0.05,0.0,0.0,0.0,20
11559,1110118345,GORDON,BARTON,H,TN,M,D,6.0,voting,20100203,1949-01-24,1949,2010,61,0.0,3,3,1,1,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
11559,1110118351,GORDON,BARTON,H,TN,M,D,6.0,voting,20100203,1949-01-24,1949,2010,61,0.0,1,0,21,0,0,5,0,0,0,0,0,0.037037037037037035,0.0,0.7777777777777778,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,27
12019,1110118370,LEE,BARBARA,H,CA,F,D,9.0,voting,20100203,1946-07-16,1946,2010,64,0.0,0,0,8,0,0,2,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11995,1110118371,JOHNSON,EDDIE,H,TX,F,D,30.0,voting,20100203,1935-12-03,1935,2010,75,0.0,1,1,4,1,0,2,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,9
11934,1110118372,ESHOO,ANNA,H,CA,F,D,14.0,voting,20100203,1942-12-13,1942,2010,68,0.0,0,0,0,0,9,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,10
12019,1110118375,LEE,BARBARA,H,CA,F,D,9.0,voting,20100203,1946-07-16,1946,2010,64,0.0,0,1,7,0,0,2,0,0,0,0,0,0.0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
11930,1110118444,EDWARDS,DONNA,H,MD,F,D,4.0,voting,20100203,1958-06-28,1958,2010,52,0.0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9
11769,1110118475,MCCARTHY,CAROLYN,H,NY,F,D,4.0,voting,20100203,1944-01-05,1944,2010,66,0.0,1,0,0,1,0,8,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10
11655,1110118760,AKIN,W.,H,MO,M,R,2.0,voting,20100203,1947-07-05,1947,2010,63,4.7825959836756713e-14,0,0,3,2,1,3,1,0,0,0,0,0.0,0.0,0.3,0.2,0.1,0.3,0.1,0.0,0.0,0.0,0.0,10
11787,1110119029,WOLF,FRANK,H,VA,M,R,10.0,voting,20100204,1939-01-30,1939,2010,71,0.0,3,1,5,1,0,0,0,0,0,0,0,0.3,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11830,1110119165,COLLINS,SUSAN,S,ME,F,R,,voting,20100204,1952-12-07,1952,2010,58,0.0,0,2,0,0,0,8,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,10
11995,1110119655,JOHNSON,EDDIE,H,TX,F,D,30.0,voting,20100222,1935-12-03,1935,2010,75,0.0,3,0,3,1,0,3,0,0,0,0,0,0.3,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
11650,1110120041,SNOWE,OLYMPIA,S,ME,F,R,,voting,20100223,1947-02-21,1947,2010,63,0.0,0,0,0,0,1,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,10
11601,1110120113,SCHAUER,MARK,H,MI,M,D,7.0,voting,20100223,1961-10-02,1961,2010,49,0.0,0,2,0,1,7,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
11930,1110120155,EDWARDS,DONNA,H,MD,F,D,4.0,voting,20100223,1958-06-28,1958,2010,52,0.0,1,3,1,1,0,3,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9
11765,1110120161,HOLT,RUSH,H,NJ,M,D,12.0,voting,20100223,1948-10-15,1948,2010,62,0.0,1,4,3,1,0,1,0,0,0,0,0,0.1,0.4,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
11592,1110120348,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,20100223,1934-09-10,1934,2010,76,0.0,3,1,1,1,0,4,0,0,0,0,0,0.3,0.1,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,10
11578,1110120624,MARKEY,BETSY,H,CO,F,D,4.0,voting,20100223,1956-04-27,1956,2010,54,0.0,0,6,0,3,1,0,0,0,0,0,0,0.0,0.6,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
