speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_6,cluster_0,cluster_1,cluster_4,cluster_7,cluster_2,cluster_8,cluster_3,cluster_12,cluster_5,cluster_11,cluster_10,cluster_9,cluster_13,cluster_6_p,cluster_0_p,cluster_1_p,cluster_4_p,cluster_7_p,cluster_2_p,cluster_8_p,cluster_3_p,cluster_12_p,cluster_5_p,cluster_11_p,cluster_10_p,cluster_9_p,cluster_13_p,n
11410,1100119321,DORGAN,BYRON,S,ND,M,D,,voting,20071114,1942-05-14,1942,2007,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0
11552,1100119464,DIAZ-BALART,LINCOLN,H,FL,M,R,21.0,voting,20071114,1954-08-13,1954,2007,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12125,1100120091,SCHUMER,CHARLES,S,NY,M,D,,voting,20071115,1950-11-23,1950,2007,57,0.0,7,2,5,6,0,0,0,0,0,0,0,0,0,0,0.35,0.1,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11832,1100120249,DURBIN,RICHARD,S,IL,M,D,,voting,20071115,1944-11-21,1944,2007,63,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11733,1100120624,WATT,MELVIN,H,NC,M,D,12.0,voting,20071115,1945-08-26,1945,2007,62,0.0,1,0,0,2,1,1,0,5,0,0,0,0,0,0,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
11643,1100121389,CONRAD,KENT,S,ND,M,D,,voting,20071116,1948-03-12,1948,2007,59,0.0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11818,1100123595,KLOBUCHAR,AMY,S,MN,F,D,,voting,20071207,1960-05-25,1960,2007,47,0.0,2,1,11,14,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,0.03333333333333333,0.36666666666666664,0.4666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,30
11828,1100124044,ALEXANDER,LAMAR,S,TN,M,R,,voting,20071211,1940-07-03,1940,2007,67,0.0,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0.3,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11631,1100124641,INSLEE,JAY,H,WA,M,D,1.0,voting,20071211,1951-02-09,1951,2007,56,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11828,1100124947,ALEXANDER,LAMAR,S,TN,M,R,,voting,20071212,1940-07-03,1940,2007,67,0.0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11828,1100124956,ALEXANDER,LAMAR,S,TN,M,R,,voting,20071212,1940-07-03,1940,2007,67,0.0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11346,1100124987,ALLARD,WAYNE,S,CO,M,R,,voting,20071212,1943-12-02,1943,2007,64,0.0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11870,1100124991,BOXER,BARBARA,S,CA,F,D,,voting,20071212,1940-11-11,1940,2007,67,0.0,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0.0,0.2,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12018,1100124997,LEAHY,PATRICK,S,VT,M,D,,voting,20071212,1940-03-31,1940,2007,67,0.0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11815,1100125001,CORKER,BOB,S,TN,M,R,,voting,20071212,1952-08-24,1952,2007,55,0.0,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0.0,0.2,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11831,1100125016,CORNYN,JOHN,S,TX,M,R,,voting,20071212,1952-02-02,1952,2007,55,0.0,1,2,18,4,3,1,0,1,0,0,0,0,0,0,0.03333333333333333,0.06666666666666667,0.6,0.13333333333333333,0.1,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30
11494,1100125027,KENNEDY,EDWARD,S,MA,M,D,,voting,20071212,1932-02-22,1932,2007,75,0.0,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11826,1100125033,BARRASSO,JOHN,S,WY,M,R,,voting,20071212,1952-07-21,1952,2007,55,0.0,6,0,1,0,1,2,0,0,0,0,0,0,0,0,0.6,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11959,1100125053,GRASSLEY,CHARLES,S,IA,M,R,,voting,20071212,1933-09-17,1933,2007,74,0.0,8,6,7,4,4,0,0,0,0,0,0,0,0,0,0.27586206896551724,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11959,1100125103,GRASSLEY,CHARLES,S,IA,M,R,,voting,20071212,1933-09-17,1933,2007,74,0.0,10,4,7,4,3,0,1,0,0,0,0,0,0,0,0.3448275862068966,0.13793103448275862,0.2413793103448276,0.13793103448275862,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
11907,1100126796,CRAPO,MICHAEL,S,ID,M,R,,voting,20071213,1951-05-20,1951,2007,56,0.0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11813,1100127050,CARPER,THOMAS,S,DE,M,D,,voting,20071214,1947-01-23,1947,2007,60,0.0,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,1100127133,KENNEDY,EDWARD,S,MA,M,D,,voting,20071214,1932-02-22,1932,2007,75,0.0,0,0,5,12,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2777777777777778,0.6666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11812,1100127135,CARDIN,BENJAMIN,S,MD,M,D,,voting,20071214,1943-10-05,1943,2007,64,6.7823169964708265e-18,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11744,1100127136,LEVIN,CARL,S,MI,M,D,,voting,20071214,1934-06-28,1934,2007,73,1.7096785888244057e-08,0,0,2,5,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,0.5,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,1100127137,KENNEDY,EDWARD,S,MA,M,D,,voting,20071214,1932-02-22,1932,2007,75,1.0476116872664528e-05,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11870,1100127213,BOXER,BARBARA,S,CA,F,D,,voting,20071214,1940-11-11,1940,2007,67,0.0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11639,1100127217,OBAMA,BARACK,S,IL,M,D,,voting,20071214,1961-08-04,1961,2007,46,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11412,1100127219,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20071214,1953-03-02,1953,2007,54,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11494,1100127482,KENNEDY,EDWARD,S,MA,M,D,,voting,20071217,1932-02-22,1932,2007,75,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11503,1100129364,MCCRERY,JAMES,H,LA,M,R,4.0,voting,20071219,1949-09-18,1949,2007,58,0.0,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0.0,0.2,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11474,1100129372,ENGLISH,PHILIP,H,PA,M,R,3.0,voting,20071219,1956-06-20,1956,2007,51,0.0,0,3,0,5,1,1,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11945,1100129805,FOXX,VIRGINIA,H,NC,F,R,5.0,voting,20071219,1943-06-29,1943,2007,64,0.0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11744,1100130040,LEVIN,CARL,S,MI,M,D,,voting,20071219,1934-06-28,1934,2007,73,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11825,1100130045,WHITEHOUSE,SHELDON,S,RI,M,D,,voting,20071219,1955-10-20,1955,2007,52,0.0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11550,1100131866,DEAL,NATHAN,H,GA,M,R,9.0,voting,20080123,1942-08-25,1942,2008,66,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11934,1100131915,ESHOO,ANNA,H,CA,F,D,14.0,voting,20080123,1942-12-13,1942,2008,66,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11395,1100132759,BENNETT,ROBERT,S,UT,M,R,,voting,20080128,1933-09-18,1933,2008,75,0.0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
12066,1100133377,NEUGEBAUER,RANDY,H,TX,M,R,19.0,voting,20080129,1949-12-24,1949,2008,59,0.0,5,4,5,10,0,0,3,0,0,0,0,0,0,0,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.37037037037037035,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
11946,1100133669,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080129,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11822,1100133813,SANDERS,BERNARD,S,VT,M,I,,voting,20080130,1941-09-08,1941,2008,67,0.0,0,4,6,6,4,0,0,0,0,0,0,0,0,0,0.0,0.2,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11417,1100133819,GREGG,JUDD,S,NH,M,R,,voting,20080130,1947-02-14,1947,2008,61,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11959,1100134011,GRASSLEY,CHARLES,S,IA,M,R,,voting,20080131,1933-09-17,1933,2008,75,0.0,2,5,22,8,11,1,0,0,0,0,0,0,0,0,0.04081632653061224,0.10204081632653061,0.4489795918367347,0.16326530612244897,0.22448979591836735,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
11645,1100134013,KOHL,HERBERT,S,WI,M,D,,voting,20080131,1935-02-07,1935,2008,73,0.0,4,4,2,8,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11946,1100135123,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080206,1957-06-19,1957,2008,51,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11877,1100135135,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20080206,1950-12-23,1950,2008,58,0.0,5,3,16,1,2,0,0,0,0,1,0,0,0,0,0.17857142857142858,0.10714285714285714,0.5714285714285714,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,28
11392,1100135526,WARNER,JOHN,S,VA,M,R,,voting,20080207,1927-02-18,1927,2008,81,0.0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11698,1100136099,MYRICK,SUE,H,NC,F,R,9.0,voting,20080207,1941-08-01,1941,2008,67,0.0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100136230,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080207,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100138089,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080214,1957-06-19,1957,2008,51,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100139090,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080225,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100139367,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080226,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100139992,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080227,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100140409,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080228,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11392,1100140497,WARNER,JOHN,S,VA,M,R,,voting,20080228,1927-02-18,1927,2008,81,0.0,2,1,10,6,0,0,1,0,0,0,0,0,0,0,0.1,0.05,0.5,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11641,1100140990,AKAKA,DANIEL,S,HI,M,D,,voting,20080303,1924-09-11,1924,2008,84,0.0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11432,1100141242,LINCOLN,BLANCHE,S,AR,F,D,,voting,20080304,1960-09-30,1960,2008,48,0.0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11745,1100141412,PRYOR,MARK,S,AR,M,D,,voting,20080304,1963-01-10,1963,2008,45,0.0,4,11,1,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6111111111111112,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
11946,1100141738,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080304,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11819,1100141963,MCCASKILL,CLAIRE,S,MO,F,D,,voting,20080305,1953-07-24,1953,2008,55,0.0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12122,1100142542,SCHAKOWSKY,JANICE,H,IL,F,D,9.0,voting,20080305,1944-05-26,1944,2008,64,0.0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11998,1100142609,JOHNSON,SAM,H,TX,M,R,3.0,voting,20080305,1930-10-11,1930,2008,78,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
12162,1100142622,VAN HOLLEN,CHRIS,H,MD,M,D,8.0,voting,20080305,1959-01-10,1959,2008,49,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100142755,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080305,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11659,1100143251,BARTLETT,ROSCOE,H,MD,M,R,6.0,voting,20080306,1926-06-03,1926,2008,82,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12125,1100143273,SCHUMER,CHARLES,S,NY,M,D,,voting,20080306,1950-11-23,1950,2008,58,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11836,1100143615,MCCONNELL,MITCH,S,KY,M,R,,voting,20080307,1942-02-20,1942,2008,66,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11643,1100143745,CONRAD,KENT,S,ND,M,D,,voting,20080310,1948-03-12,1948,2008,60,0.0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100143968,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080310,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11643,1100144522,CONRAD,KENT,S,ND,M,D,,voting,20080311,1948-03-12,1948,2008,60,0.0,0,2,4,8,6,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11959,1100144650,GRASSLEY,CHARLES,S,IA,M,R,,voting,20080311,1933-09-17,1933,2008,75,0.0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
12116,1100145175,RYAN,PAUL,H,WI,M,R,1.0,voting,20080312,1970-01-29,1970,2008,38,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11642,1100146497,BINGAMAN,JEFF,S,NM,M,D,,voting,20080313,1943-10-03,1943,2008,65,0.0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11417,1100147473,GREGG,JUDD,S,NH,M,R,,voting,20080313,1947-02-14,1947,2008,61,0.0,11,12,33,9,0,0,0,0,0,0,0,0,0,0,0.16923076923076924,0.18461538461538463,0.5076923076923077,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
11946,1100147971,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080314,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11744,1100148039,LEVIN,CARL,S,MI,M,D,,voting,20080331,1934-06-28,1934,2008,74,0.0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11946,1100148204,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080331,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11914,1100148670,DAVIS,DANNY,H,IL,M,D,7.0,voting,20080401,1941-09-06,1941,2008,67,0.0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11720,1100148767,WOOLSEY,LYNN,H,CA,F,D,6.0,voting,20080401,1937-11-03,1937,2008,71,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11946,1100148773,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080401,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100149640,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080403,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11877,1100149656,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20080403,1950-12-23,1950,2008,58,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100152303,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080410,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11346,1100152485,ALLARD,WAYNE,S,CO,M,R,,voting,20080410,1943-12-02,1943,2008,65,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100153109,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080414,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11650,1100153375,SNOWE,OLYMPIA,S,ME,F,R,,voting,20080415,1947-02-21,1947,2008,61,0.0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11946,1100153821,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080415,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100154607,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080416,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11818,1100155466,KLOBUCHAR,AMY,S,MN,F,D,,voting,20080422,1960-05-25,1960,2008,48,0.0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11756,1100155680,CHRISTENSEN,DONNA,H,VI,F,D,0.0,nonvoting,20080422,1945-09-19,1945,2008,63,0.0,2,1,0,1,5,1,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11946,1100156885,FRANKS,TRENT,H,AZ,M,R,2.0,voting,20080423,1957-06-19,1957,2008,51,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11822,1100157168,SANDERS,BERNARD,S,VT,M,I,,voting,20080424,1941-09-08,1941,2008,67,0.0,4,6,3,5,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
